company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"advertisers. We are also encouraged by AI's potential to unlock new commercial use cases and engagement modes. For instance, the rollout of Business AI on Meta’s messaging platforms could be a game-changer for businesses to pursue scalable, low-cost customer engagement and wearables like Meta Ray-Ban",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"game-changer for businesses to pursue scalable, low-cost customer engagement and wearables like Meta Ray-Bans, which present new avenues to leverage AI interactively in the real world. We believe the substantial upside potential from AI, both within Meta’s compute-constrained core business and in its",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"the Reality Labs division will peak in 2026 and moderate in future years. Should Meta’s high levels of revenue growth slow down or the returns on its AI investments be lower than anticipated, we are confident the company will be able to retain the operational levers – reminiscent of the 2023 “Year of",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"ng its unique ability to leverage core strengths in data, distribution, infrastructure, and research expertise to successfully capitalize on its vast AI potential. AI is having a profoundly transformative impact on the company’s core advertising platform. Google’s unrivaled digital “real estate” and c",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"mative impact on the company’s core advertising platform. Google’s unrivaled digital “real estate” and consumer mindshare allow for the deployment of AI products at a massive scale. In Search, this is most evident in the global roll-out of AI Overviews. Now reaching more than two billion users in more",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"e scale. In Search, this is most evident in the global roll-out of AI Overviews. Now reaching more than two billion users in more than 200 countries, AI Overviews is the world’s most widely used AI product by a significant margin. Notably, its introduction has accelerated query growth in Search, with",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.15,AI,B,"erated query growth in Search, with the most pronounced effects seen among younger demographics. Similarly, in YouTube, Google’s focus on multi-modal AI, specifically image and video generation, has driven material improvements to recommendation algorithms and creator tools.",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.16,Gemini,A,"ly from the pioneering work of DeepMind, a frontier AI research lab which the company presciently acquired in 2014. Late last year, DeepMind launched Gemini 3, the company’s most advanced foundational AI model, which promptly topped the leaderboards in major evaluation benchmarks. More importantly, as a s",likely_genai,medium,"Stage A high-precision generative-AI term 'Gemini' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.16,Gemini,A,"promptly topped the leaderboards in major evaluation benchmarks. More importantly, as a sign of improving product velocity, Google quickly integrated Gemini 3 into Search and its broader app ecosystem simultaneously with its release. We believe Google’s AI leadership is increasingly gaining external valid",likely_genai,medium,"Stage A high-precision generative-AI term 'Gemini' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.16,Gemini,A,"le’s AI leadership is increasingly gaining external validation, most notably through the recently announced partnership with Apple to power Siri with Gemini. Within the company’s Cloud segment, Google’s full-stack approach to AI is increasingly becoming a key differentiator. The combination of cost-advant",likely_genai,medium,"Stage A high-precision generative-AI term 'Gemini' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.16,AI,B,"rong product and business momentum, we believe it continues to trade at an attractive valuation for a business of its quality, leadership position in AI and ability to grow earnings per share at a high-teens rate over the medium term. Amazon.com, Inc. (“Amazon”) Amidst tariff-related market volatility",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.16,AI,B,"ly in our holding period, the company’s strong operating results since our purchase have helped to validate our investment case. We expect increasing AI adoption to materially extend and potentially accelerate AWS’s growth trajectory. AWS is currently a ~$140 billion run-rate revenue business that gre",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.16,AI,B,"its data center capacity since 2022 and is on track to double it again by 2027. We expect this new capacity to be rapidly absorbed by the scaling of AI inference workloads, and believe the current investment cycle to frontload infrastructure investments will deliver strong future returns. In Amazon’s",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.17,AI,B,"fferings, continues to invest in its logistics network to allow for same-day shipping to an increasing percentage of its customer base, and leverages AI investments to improve the overall customer purchasing experience. We estimate that Amazon’s retail business’s structural profit margin potential to",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.17,automation,B,"to peers and factoring in its fast-growing, high-margin advertising revenue. Moreover, the company is seeing large productivity gains from warehouse automation and its one-of-a- kind logistics network. As a proof point, per-unit shipping costs have been steadily declining for the last eight quarters in a row",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.21,artificial intelligence,B,"aching super-human safety standards across multiple vendors. Beyond Waymo and Tesla, a host of small companies are making significant advancements as artificial intelligence and end-to-end neural networks provide new opportunities for AV technology. We believe it is likely that AV technology will ultimately be broad-based",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.22,AI,B,"broadened its go-to-market AV approach, announcing new and expanded partnerships with Avride, Baidu, Lucid, May Mobility, Momenta, Nuro, Nvidia, Pony.ai, Waabi, Wayve, WeRide and others. Overall, Uber is advancing dozens of geographically focused commercial pilots with a host of regional partners, cre",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,"valuation since UMG became a publicly traded company. We believe this is largely the result of two technical overhangs and the market’s concern that AI-generated music will disrupt the business. The first overhang is due to uncertainty regarding a potential sale of stock by UMG’s largest shareholder,",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,"it will increase demand from U.S. investors, improve analyst coverage, and enable UMG to be included in major U.S. indices. The second concern, that AI will disrupt the music business, is misplaced in our view. Technology has long been used to make music creation easier and has even spawned entirely",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,"d in our view. Technology has long been used to make music creation easier and has even spawned entirely new genres like electronic music. We believe AI has the potential to meaningfully accelerate human creativity and lower production costs, which artists can use to create more music. At the same tim",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,"ually to DSPs, the role of a label like UMG in helping an artist 'break through' the noise and go global has never been more vital. While a few fully AI-generated songs and artists have begun showing up on charts, and will likely continue to do so, these often drop off after an initial period of novel",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,all of these songs go unheard. We remain convinced that human artists will continue to represent the vast majority of commercially relevant music as AI cannot replicate the personal fan connection and cultural relevance that makes music meaningful to society. UMG has also done an excellent job of bot,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,"excellent job of both litigating against bad actors and licensing new deals with responsible partners. The company has recently signed deals with new AI-native DSPs that monetize this music creation with AI at a higher per-user level than traditional streaming, all while creating “walled gardens” that",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,led gardens” that protect artist rights. UMG also possesses a vast catalog library that can both be made available to fans looking to experiment with AI tools and allow the company to revitalize this historic IP through new releases. We expect the company will continue to announce new deals with partn,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.23,AI,B,"egun to demonetize background music and tracks that fail to hit minimum streaming thresholds. Ultimately, there is a natural ceiling to the amount of AI content a service can host; if it becomes too large a percentage of a platform's library, it degrades the listening experience and increases hosting",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.26,AI,B,e. The Board and Investment Manager have identified potential changes to U.S. trade and immigration policy and the impact of artificial intelligence (AI) as emerging risks to the Company’sinvestments. The Investment Manager is an experienced investor and makes investment decisions in accordance with i,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.26,AI,B,"that are resilient to disruption by, or may benefit from, emerging risks. The Investment Manager believes the portfolio is well-positioned to harness AI’sgrowth opportunities and does not believe the portfolio will be significantly impacted by anticipated changes in U.S. trade and immigration policy,",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.30,AI,B,the heightened risk posed by ransomware and other types of cyber attacks and has implemented additional monitoring of network traffic and integrated AI into its monitoring of user activity and phishing campaigns. The Information Security Committee of the Investment Manager meets semi- annually or mor,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.41,AI,B,"any as part of its report. Topics discussed in 2025 meetings included the nutritional content of fast food, the ethical implications of deterministic AI software implementations and governance changes at several portfolio companies. In addition, the Investment Manager’s Portfolio Update on pages 12-22",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_current_fy2025_2026-02.pdf,p.56,artificial intelligence,B,ighest residual risk have been included in “Principal Risks and Uncertainties”. The Risk Committee continued to monitor the development and impact of artificial intelligence on the Company’s portfolio investments as an emerging risk. The Committee also identified potential changes to U.S. trade policy and geopolitical ten,uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.14,AI,B,"is has always been the case, now seems like an extraordinary time to be alive with the confluence of massive technological change – robots, rockets, AI, and more – coupled with a high degree of geopolitical uncertainty. While one can find many excuses to be pessimistic about the world around us, I",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.19,AI,B,"tion, and deglobalization, which has driven global investment in clean-energy and transition, critical infrastructure, and Artificial Intelligence (“AI”). Brookfield’s long history as an owner-operator of real assets with large and varied sources of principal and third-party capital, robust co-inves",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.19,AI,B,"les and data centers. BN’s existing assets, sector-specific investment capabilities, and access to capital make it uniquely positioned to meet these AI-driven demands. Brookfield’s investments in AI infrastructure provides technologically agnostic exposure to growth in AI and generates royalties for",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.19,AI,B,"ogically agnostic exposure to growth in AI and generates royalties for BAM in the form of management and incentive fees from the backbone of future AI infrastructure investment. In 2024, BAM generated $4.7 billion in fee revenues, principally in the form of management fees from long-dated or perpetu",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.19,artificial intelligence,B,"stors and corporate counterparties in these sectors. Trillions of dollars of infrastructure development are necessary to effectuate the potential of Artificial Intelligence in the areas of energy transition, power and utilities, and digital infrastructure. Brookfield is the largest global owner and builder of renewable",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.24,AI,B,"ial performance in 2024, highlighting the company’s dominant position in the fast-growing digital advertising market, underappreciated leadership in AI, and substantial margin expansion opportunity. ii The PSVII funds include PS VII Master, L.P. and PS VII A International, L.P.",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"Pershing Square Holdings, Ltd. 23 Revenues grew at a robust 15% rate led by strength in its core advertising business and rapid deployment of AI innovations. In Search, the company has successfully rolled out AI-powered summary responses, called “AI Overviews”. Early engagement with AI Overv",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"uently, with more detailed queries, and clicking through at higher rates. Google has been able to address two key investor concerns with introducing AI in Search around cost-to-serve and ad monetization. The company has reduced the compute cost per AI query by more than 90% over the last 18 months,",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"reduced the compute cost per AI query by more than 90% over the last 18 months, a step-function cost reduction which has enabled Google to roll out AI Overviews broadly to more than a billion users. The company also recently introduced ads on AI Overviews and has explained that these ads are alread",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"AI Overviews and has explained that these ads are already monetizing at the same rate as regular Search ads. Over time, we expect more context-rich AI responses to drive even higher conversion rates and efficacy on ads. Beyond Search, Google’s AI capabilities continue to differentiate and streng",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"on rates and efficacy on ads. Beyond Search, Google’s AI capabilities continue to differentiate and strengthen the company’s other business lines. AI- powered creative tools have propelled YouTube to be a leading destination for content creators and driven its success in the short-form video forma",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"Nielsen. Google’s Cloud segment, which is now a nearly $50 billion run-rate business, grew 31% in 2024 driven by demand for the company’s enterprise AI offerings. Most notably, the segment’s impressive growth rate was potentially capped by near-term capacity constraints, which the company is seeking",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"he last two years, the company’s total headcount has decreased 4% while revenue has grown 27%. In addition to driving revenue growth opportunities, AI integration is also enabling substantial automation gains in Google’s internal workflows and operations. The company recently shared that more than",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,utomation gains in Google’s internal workflows and operations. The company recently shared that more than a quarter of all new code is generated by AI and then reviewed and accepted by engineers. We expect these automation efficiencies to continue driving margin expansion over the long-term. To tha,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.25,AI,B,"des at around 18x forward earnings, a highly discounted valuation for a business of its quality and growth prospects. As the company executes on its AI potential and margin expansion opportunity to drive rapid earnings growth, we expect its share price will increase to better reflect its strong unde",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.28,automation,B,"cluding menu innovation, loyalty program enhancements, and the long-term potential to introduce additional dayparts such as breakfast and integrate automation technology to streamline operations. Canadian Pacific Kansas City (“CPKC”) CPKC is a high-quality, inflation-protected North American railroad opera",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.31,AI,B,The Board and Investment Manager have identified potential changes to U.S. trade and immigration policy and the impact of artificial intelligence (AI) as emerging risks to the Company’s investments. The Investment Manager is an experienced investor and makes investment decisions in accordance wit,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.31,AI,B,"at are resilient to disruption by, or may benefit from, emerging risks. The Investment Manager believes the portfolio is well-positioned to harness AI’s growth opportunities and does not believe the portfolio will be significantly impacted by anticipated changes in U.S. trade and immigration polic",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.35,AI,B,he heightened risk posed by ransomware and other types of cyber attacks and has implemented additional monitoring of network traffic and integrated AI into its monitoring of user activity and phishing campaigns. The Information Security Committee of the Investment Manager meets semi- annually or m,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Pershing Square Holdings,PSH,,PSH_company_annual_report_previous_fy2024_2025-03.pdf,p.62,artificial intelligence,B,"Pershing Square Holdings, Ltd. 60 The Risk Committee first identified the impact of artificial intelligence on the Company’s portfolio investments as an emerging risk in 2023 and continued to monitor its development in 2024. The Committee also identified p",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
