company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.14,AI,B,"ses in copper and gold prices over the year. Corning (+74.7%), a technology holding with key business lines focused on optical communications and AI infrastructure, reported a return to profitability after prior losses, benefitting from demand for products related to data centre expansion. Appli",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.14,AI,B,"ey did, however, use this weakness to repurchase Vertiv, which continues to benefit from strong demand for its cooling systems in the build out of AI data centres. Stock selection in Healthcare, Technology and Financials, as well as an under-exposure to larger capitalised companies, all contribut",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.15,AI,B,"our focus on high quality businesses with strong growth characteristics faced significant headwinds. In addition, over-exposure to some perceived ‘AI losers’ detracted from returns. The largest contributors, in relative return terms, were all banks, including Bank of Ireland (+105.1%), National",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.15,AI,B,"ector, an area where our exposure has performed strongly for many years. In 2025, the market assigned this segment as one of the likely losers from AI adoption. Despite good operating results, Pearson (-16.4%), Relx (-15.4%), Publicis (-5.7%) and SAP (-6.3%) were all very weak performers. In resp",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.15,AI,B,"heir business models we did sell the first three of those companies, retaining SAP where we have more confidence that the business will not only be AI-resilient but that it can benefit from technological change. The final area which hindered our returns in this strategy was an initial lack of expo",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.16,AI,B,"14 of shareholder returns. Semiconductor and AI-related stocks led the rally, while sustained foreign investor buying, expectations for structural reforms and supportive policy measures (despite",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.16,AI,B,"ompared to the MSCI Emerging Markets Index return of +24.4% for the year. Technology stocks were a major contributor to performance, supported by AI-driven investment. While the portfolio’s underweight position in Technology detracted from relative performance, this was largely offset by positi",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.17,AI,B,"h as Relx, Experian (-1.1%) and SAP detrimental to our returns. Much of the narrative surrounding this downturn focused on those companies being ‘AI Losers’ and, although the intensive capital expenditure of hyper-scalers like Amazon, Meta and Microsoft is a concern, many of these quality stock",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.20,AI,B,"alanced global opportunity set than has been seen for several years. A key driver of market behaviour will again be the development and adoption of AI-related technologies. The pace of investment across hardware, infrastructure and software remains extremely high and we expect this to continue. H",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.21,AI,B,"unities. In 2024 we broadened our approach beyond the primary focus on climate change and agreed four priority themes: Social Media and Responsible AI, Human Rights, Net Zero and Biodiversity. These priority themes have remained in place for 2025 and the case studies at the end of this section de",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.26,AI,B,"onitor the adoption and environmental impact of this technology, which represents a significant opportunity for Deere. Social Media and Responsible AI (which, typically, fall under Business Conduct and Human Rights respectively) remain priority themes for the Company, and engagements were made du",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.26,AI,B,"r with major technology companies including Microsoft, Alphabet and Meta, discussing the social and ethical issues surrounding their development of AI. The Manager also conducted engagements addressing the potential positive impacts of AI in the healthcare sector with US pharmaceutical firms Pfiz",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,"25 Annual Report and Accounts 2025 Strategic Report MICROSOFT (3.2% OF THE COMPANY’S PORTFOLIO) THEMES: HUMAN RIGHTS, RESPONSIBLE AI SUBTHEMES: COMMUNITY RELATIONS Background We engaged with Microsoft on its strategic approach to AI in healthcare. Microsoft is addressing two cri",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,kground We engaged with Microsoft on its strategic approach to AI in healthcare. Microsoft is addressing two critical priorities in the healthcare AI landscape: implementing robust AI governance and advancing healthcare innovation through its commercial cloud platform. On the AI governance front,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,"versight frameworks for sensitive technologies, with accountability at the executive level under President Brad Smith. For example, its responsible AI approach was recently validated when an independent third- party human rights expert confirmed Microsoft's internal investigation finding no eviden",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,". Simultaneously, Microsoft is tackling the healthcare knowledge explosion challenge by positioning its commercial cloud platform with specialised AI solutions to improve workflow efficiency and clinical decision support. Action Our engagement focused on Microsoft's approach to AI governance and",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,"pport. Action Our engagement focused on Microsoft's approach to AI governance and healthcare innovation. The company maintains strict controls over AI deployment, particularly in sensitive contexts, with mandatory impact assessments and enhanced scrutiny for sensitive use cases. In healthcare spe",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,icrosoft's differentiated approach combines broad cloud capabilities with industry-specific solutions. The company remains committed to responsible AI deployment while addressing both clinical outcomes and sustainability goals. Verdict Microsoft balances healthcare AI innovation with responsible,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,"hcare AI innovation with responsible governance. Its investments in ambient clinical intelligence and workflow automation align with our view that AI will increasingly support healthcare, potentially improving diagnostics and reducing administrative burdens. The company's proactive governance fr",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,ny's proactive governance frameworks and transparent handling of sensitive issues indicate effective management of both opportunities and risks in AI deployment. Microsoft's approach integrates validated AI into existing healthcare workflows while ensuring regulatory compliance and measurable ou,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.48,artificial intelligence,B,"ion/Controls Status Cybercrime Disruption to the Manager’s or third party suppliers' systems as a result of cybercrime, including with the use of Artificial Intelligence, could prevent the accurate monitoring and reporting of the Company’s financial position and impact the confidentiality or integrity of company",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.49,artificial intelligence,B,"ort EMERGING RISKS Risk Description Risk Mitigation/Controls Disruptive Technology The emergence of new, disruptive technology, including the use of Artificial Intelligence, presents both opportunities and threats. It could have a negative impact on the valuation of investments within the portfolio and/ or the conseque",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.49,artificial intelligence,B,"are diversified to reduce concentration risk, in line with the agreed investment strategy. We believe that it will take some time for the impact of Artificial Intelligence to flow through which, therefore, gives the Fund Manager time to react and reposition the Company’s portfolio accordingly. LONG-TERM VIABILITY The",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
F&C Investment Trust,FCIT,,FCIT_company_annual_report_current_fy2025_2026-03.pdf,p.51,artificial intelligence,B,"s: None. JOSH BOTTOMLEY(3) Appointed to the Board on 1 September 2025. Experience and skills: Josh is Chief Executive Officer of Dunnhumby, a global artificial intelligence and analytics business. He brings experience and expertise in leading differentiation, innovation and scaled growth in highly competitive, rapidly",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
