company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.9,AI,B,"mong the strongest contributors to returns. We initiated a new position in TSMC, recognising that compute demand will remain structurally strong as AI moves from the training phase to deployment at scale. The appetite for semiconductors across datacentres, vehicles, devices and infrastructure con",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.9,AI,B,"ith a far leaner and more productive infrastructure. Its margins have increased and it has ample cashflow to make the necessary investments for an AI-led future. Shopify, too, made a conscious shift by offloading capital-intensive logistics infrastructure while refocusing on its core mission of",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.9,AI,B,"ntinue. In a recent internal memo, CEO Tobi Lütke stated that before requesting additional headcount or resources, teams must first demonstrate why AI cannot fulfil the required tasks. Amazon’s investments during the pandemic have transformed it into a more efficient, profitable company, ready for",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.9,AI,B,"not fulfil the required tasks. Amazon’s investments during the pandemic have transformed it into a more efficient, profitable company, ready for an AI-driven future. © RONNY HARTMANN / Getty Images",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.10,AI,B,"AND FINANCIAL STATEMENTS 2025 STRATEGIC REPORT 08 In the digital infrastructure layer, Cloudflare has the potential to be a foundational enabler of AI services. In the past two years it has combined this potential with a sharp improvement in the profitability of its internet services business. Th",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.10,AI,B,"ten down and offers hard lessons about capital-intensive ventures and the importance of execution in manufacturing. Beyond the US While much of the AI revolution is being led by US companies, we continue to believe that innovation is geographically diffuse and that great companies are being built",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.13,AI,B,"ng? This lens helps us remain invested in companies like SpaceX, which once seemed speculative but now dominates commercial space launch. Or Tempus AI, where the promise of genomic data to personalise cancer treatment continues to evolve. Or Stripe which has grown from an obscure internet payment",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.16,artificial intelligence,B,"ontributes 70% of Amazon’s operating profit. Nvidia started out producing graphics chips for PC gamers before investing heavily and presciently in artificial intelligence. Mercadolibre started as a Latin American e-commerce platform. However, to reduce the friction of completing transactions when few people had cred",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.17,AI,B,"early, focusing on efficiency and profitability. At the same time, both still invested in new growth areas, with Meta spending billions to develop AI tools such as its large-language AI model Llama, whilst Spotify entered into the audiobook market. I remember visiting Mercadolibre in Uruguay in",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.21,artificial intelligence,B,"long-term profitability. Cloudflare, Inc. Objective We met with chief executive officer (CEO) Matthew Prince to discuss how Cloudflare is embracing Artificial Intelligence, its ambitions to improve CPU and GPU utilisation rates, and what growth rates we should expect from here. Long-term stewardship sits at the heart",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.22,AI,B,"ANNUAL REPORT AND FINANCIAL STATEMENTS 2025 STRATEGIC REPORT 20 Discussion Workers AI is Cloudflare’s serverless AI platform, which enables developers to run machine learning models on Cloudflare’s global network of GPUs. Prince view",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.22,AI,B,"scalers). If Cloudflare is able to replicate this utilisation uplift with its GPU network, it will be in a position to offer its customers cheaper AI inferencing. Additionally, because workloads are run locally, they will be faster and more compliant with local data laws. Admittedly, there are ob",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.22,AI,B,"ces for this and customers can choose whether their data stays fast and local or distributed and cheap. Prince is optimistic about the scale of the AI opportunity, however, admits that the speed of adoption is harder to ascertain and as such Cloudflare’s capital expenditure commitments to date ha",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.22,AI,B,"of adoption is harder to ascertain and as such Cloudflare’s capital expenditure commitments to date have been relatively modest. They are treating AI as they would other opportunities, building capacity to meet demand rather than ahead of demand. If executed well, the inferencing market could ul",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.22,AI,B,"tivity and is now in a position to increase headcount, which should see growth reaccelerate. Outcome This meeting helped us further understand how AI is likely to impact Cloudflare’s future growth prospects and the pace at which we should expect the company to invest in this opportunity. The com",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.29,AI,B,oudflare Delivery Hero Ferrari Horizon Robotics Kering Kinnevik Meituan Dianping MercadoLibre Moderna Netflix NVIDIA Spotify Technology SA Tempus AI Inc Tesla Inc Wise Plc New buys Additions Private company follow-on rounds ARCH Ventures Fund XIII BYD Enveda Hermes International Nu Holdings Re,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.30,AI,B,ll companies and themes. Evolution of Transport Healthcar e Inno vation Luxu ry Br ands Digitalisation of Commerce Digitalisation of Finance Cloud & AI Infr astructur e Enablers of AI& C omput e Digitalisation of Finance The Future of Advertising & Entertainment Emer ging Technologies olution nsport,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.30,AI,B,ntertainment Emer ging Technologies olution nsport Healthca re nno vation xury Br andddsss Digitalisation of Commerce italisation of Finance Cloud & AI Infr astructu En ab le & Co mp tion tion sation sation sa sa li s tal tal Digita ta Digit Digita in nance n na n n n i Fi Fin Fi Fin of Fi Fin f Fi,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.31,AI,B,"orm provider 319,098 2.3 21.1 194,841 NVIDIA Semiconductor company that designs and sells advanced chips 312,137 2.3 16.8 1,142,723 Tempus AI Inc Offers molecular diagnostics tests for cancer and aggregates clinical oncology records 276,090 2.0 51.9 210,815 Sea Consumer internet comp",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.32,AI,B,"March 2025 £132m of new capital was deployed in private companies during the year (2024 – £109.4m). Udacity was taken-over during the period. Tempus AI Inc, Bolt Projects Holdings and Horizon listed during the period. 8 Takeover 39 Listed 51 Currently held* 1 Liquidated 0 1,400 1,000 1,200 800 600 20",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.33,AI,B,urities as a % of total assets (right hand axis) * See Glossary of terms and Alternative Performance Measures on pages 119 to 121. Wise Plc Tempus AI Inc Spotify Technology SA Snowﬂake Inc Sana Biotechnology Inc Recursion Pharmaceuticals Inc Oddity Meituan Joby Aviation Inc Horizon Robotics Inc Gin,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.34,AI,B,"ace Inc, Uptake Technologies Inc and on distributions from limited partnership investment funds. † During the period, Bolt Projects Holdings, Tempus AI Inc and Horizon (book cost – £51,643,000, £159,627,000 and £37,062,000 respectively) were transferred from Level 3 to Level 1 on becoming listed (20",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.36,generative AI,A,"ty to current and former employees at a valuation of $91.5bn. The Brandtech Group Brandtech Group is now classified as being the world’s number 1 generative AI marketing company having creating 1 million ads for over 5,000+ brands and has recently been named as one of Fast Companies most Innovative Compa",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.36,generative AI,A,"company Founder, David Jones, was quoted as saying: “The EBITDA (Earnings before interest, taxes, depreciation, and amortisation) profile of the generative AI marketing company is better than the EBITDA profile of the digital marketing company. It goes without saying, we will be able to do more for less.",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.36,AI,B,"nd transaction volumes for cryptocurrencies continue to grow. During the year, Stripe also expanded its partnership with NVIDIA to enhance Stripe’s AI powered capabilities and expand their access to NVIDIA’s AI platform. Stripe processed $1.4tn in payment volume in 2024, a 38% increase vs 2023. T",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.38,AI,B,"announced a partnership that will redefine how applications and data platforms work together bringing together SAP’s applications with Databricks AI capabilities. In October 2024, Databricks announced a strategic collaboration agreement (SCA) with Amazon Web Services (AWS) whereby Databricks wi",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.38,AI,B,"d a strategic collaboration agreement (SCA) with Amazon Web Services (AWS) whereby Databricks will leverage AWS’s Trainium chips as the preferred AI chip to power Mosaic AI model training. During the year, Databricks expanded its presence globally, including a $300m investment into Saudi Arabia",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.39,AI,B,gies 7.8 Amazon.com 10 5.6 Bytedance Ltd. 4.2 PDD Holdings 3.9 Spotify 3.4 Meituan 2.9 Ferrari 2.9 ASML 10 2.8 Wise 2.4 Shopify 2.3 NVIDIA 2.3 Tempus AI Inc 2.0 Netflix 1.9 Aurora 1.9 Zipline 1.3 Affirm 1.0 Atlas Copco 10 1.0 The Brandtech Group 0.9 Name % of total assets Sinovation Fund III 0.1 San,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.39,AI,B,total assets Sinovation Fund III 0.1 Sana Biotechnology <0.1 Arch Venture Partners Overage <0.1 ARCH Ventures Fund X <0.1 ARCH Ventures <0.1 Global AI Opportunities Fund 10 <0.1 Illumina 10 <0.1 WI Harper Fund 10 <0.1 Innovation Works Development Fund 10 <0.1 Bolt Projects Holdings Inc <0.1 Ind,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.41,AI,B,"ficant purchase 194,841 NVIDIA Semiconductor company that designs and sells advanced chips 312,137 2.3 Significant reduction 1,142,723 Tempus AI Inc Offers molecular diagnostics tests for cancer and aggregates clinical oncology records 276,090 2.0 210,815 Sea Consumer internet company",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.43,AI,B,"Operates an online food ordering and food delivery platform 88,614 0.6 Significant reduction 156,709 Horizon Robotics Designer and developer of AI chips and algorithms principally for advanced driving assistance systems and autonomous vehicles 87,364 0.6 62,752 Nu Holdings Latin American",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.43,machine learning,B,"rnational Luxury goods 77,700 0.6 New purchase – Revolut Neobank 77,474 0.6 New purchase – Recursion Pharmaceuticals Inc Uses image recognition/machine learning and automation to improve drug discovery 74,345 0.5 126,254 Denali Therapeutics Biotechnology 68,780 0.5 106,010 Nuro Inc Series C Pref. Del",uncertain,low,Stage B broader-recall term 'machine learning' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.46,AI,B,"in biotech start-ups 6,220 <0.1 7,051 ARCH Ventures Fund IX Venture capital fund to invest in biotech start-ups 5,516 <0.1 7,472 Global AI Opportunities Fund Artificial intelligence based algorithmic trading 5,237 <0.1 4,580 ARCH Ventures Fund XII Venture capital fund to invest",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.52,AI,B,"elevated but stable due to the continuation of geopolitical tensions that could lead to more cyber attacks. Emerging technologies, including AI, could potentially increase information security risks. In addition, service providers operate a hybrid approach of remote and office working,",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.89,AI,B,IPEV guidelines (commonly referred to as ‘trigger’ events). Significant holdings The Company has a significant holding in the shares of the Global AI Opportunities Fund and in the limited partnership of the WI Harper Fund VII (see note 9 on page 94). The Company has taken advantage of the exempti,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.94,AI,B,"e rights – – 3,079 3,079 Total financial asset investments 10,370,152 – 3,748,379 14,118,531 During the period, Bolt Projects Holdings, Tempus AI Inc and Horizon (book cost – £51,643,000, £159,627,000 and £37,062,000 respectively) were transferred from Level 3 to Level 1 on becoming listed (20",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.95,AI,B,"n page 86. A sensitivity analysis by valuation technique of the unlisted securities is on page 105. During the year, Bolt Projects Holdings, Tempus AI Inc and Horizon (bookcost – £51,643,000, £159,627,000 and £37,062,000 respectively) were transferred from Level 3 to Level 1 on becoming listed (202",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.96,AI,B,"portion of shares held % Latest Financial Statements Capital and reserves (’000)Name Business Country of incorporation Profit/(loss) (’000) Global AI Opportunities Fund Artificial intelligence based algorithmic trading Not applicable* Class A† 89.6% 31/03/2024 £5,098 (£55) WI Harper Fund VII",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.96,AI,B,"ortion of shares held % Latest Financial Statements Capital and reserves (’000) Profit/(loss) (’000)Name Business Country of incorporation Global AI Opportunities Fund Artificial intelligence based algorithmic trading Not applicable* Class A† 89.6% 31/03/2023 £5,455 (£278) WI Harper Fund VI",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.96,AI,B,"WI Harper Fund VII Venture capital fund Not applicable* Not applicable 80.0% 31/12/2023 US$6,717 (US$516) * The registered address of the Global AI Opportunities Fund is: Level E Capital SICAV p.l.c., 171, Old Bakery Street, Valletta, VLT 1455, Malta. The address of the WI Harper Fund VII is: 50",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,p.96,AI,B,"tta, VLT 1455, Malta. The address of the WI Harper Fund VII is: 50 California Street, Suite 2580, San Francisco, California 94111, U.S.A. † Global AI Opportunities Fund information represents the holding in Class A. No other share classes are held by the Company.",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.6,AI,B,"g forces have been pulling investors in different directions. There is a sense of optimism regarding the integration of Artificial Intelligence (‘AI’) into business models. Meanwhile, the macroeconomic and geopolitical factors driving market anxiety are too numerous to mention. Much of this was",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.6,AI,B,"to mention. Much of this was reflected in unusual patterns of stock market returns. Gains were highly concentrated, driven by a handful of large AI enabled companies in the US, augmented by beneficiaries of strong energy prices and high interest rates. Scottish Mortgage remains well position",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.8,AI,B,"ors of your Company. Outlook Change drives growth. The pace and scope of transformation is accelerating, in many cases fuelled by the adoption of AI. History has shown, in such conditions, a small number of exceptional companies drive change and dominate stock market returns. Your Managers poss",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.9,generative AI,A,"for some of the world’s big growing economies to seek alternatives to dollar-denominated trade. Ongoing disruptions from technology (particularly generative AI, covered by my partner Lawrence Burns later in this report), climate change, and geopolitics will force continued economic transformation. Optimisa",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.10,AI,B,"ns, which has been an important driver of our returns. Without NVIDIA’s silicon or software, we would not be seeing such remarkable progress from AI systems. Our key consideration is the duration of the edge it has built over the competition. ASML, the Dutch manufacturer of the lithography equi",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.10,AI,B,"titive advantages we’ve ever encountered. Its innovations are the central enablers of miniaturisation in semiconductors. Growth in datacentres and AI applications augment the growing demand for chips in many industries. At the same time, chips are getting bigger, and the desire for greater sove",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Scottish Mortgage Investment Trust,SMT,,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,p.11,AI,B,"n improvement. The growth opportunities are exciting, and both exemplify the types of businesses that seem likely to benefit from developments in AI. We are seeing many companies invest in AI systems to improve their operations but for investors, there is an essential question of whether this g",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
