company,ticker,candidate_title,current_url,direct_download_url,current_approval_status,blocker_type,exact_manual_action,evidence_needed,acceptable_official_alternative,proposed_status_if_verified,notes
BP,BP,bp looks to leverage power of generative AI with Copilot for Microsoft 365,https://www.bp.com/en/global/corporate/news-and-insights/press-releases/bp-looks-to-leverage-power-of-generative-ai-with-copilot-for-microsoft-365.html,,pending,403_domain_wide,Open the URL directly in a real browser.,Verbatim quote confirming live/operational rollout and internal user-group scale.,None found.,approved_if_operational_confirmed,"Carried forward unresolved from Loop 4. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists."
BP,BP,Breaking new ground: wells AI and the automated upstream (Wells Assistant),https://www.bp.com/en/global/corporate/news-and-insights/speeches/breaking-new-ground-wells-ai-and-the-automated-upstream.html,,pending,403_domain_wide,Open the URL directly in a real browser.,Verbatim quote confirming Wells Assistant is generative/LLM-based, distinguishing from predictive-maintenance/industrial-AI tools.,None found.,"approved_if_genai_basis_confirmed || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists. This remains the highest-value unresolved BP lead (would clarify whether Wells Assistant is genuinely generative/LLM-based) but could not be verified.",Carried forward unresolved from Loop 4. Highest-value pending BP lead.
Imperial Brands,IMB,Imperial Brands Annual Report and Accounts 2025,https://www.imperialbrandsplc.com/investor-hub/annual-report-2025,https://www.imperialbrandsplc.com/content/dam/imperialbrands/corporate/documents/investor-hub/reports/oar-2025/imperial-brands-2025-annual-report.pdf.downloadasset.pdf,approved,403_domain_wide,Open the direct_download_url in a real browser (imperialbrandsplc.com returns HTTP 403 to all automated fetch attempts on both this and the previous-year report; one follow-up search for an alternative official URL found only the same link).,Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_downloaded,"No GenAI evidence found via search prior to the block; genuinely undetermined whether the full report discloses an operational use case. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: direct PDF returned HTTP 403 Forbidden; the investor-hub landing page returned a bot-challenge stub ('Challenge Validation', no real content) -- domain-wide block persists via both the direct PDF and the landing page."
Imperial Brands,IMB,Imperial Brands Annual Report and Accounts 2024,https://www.imperialbrandsplc.com/investor-hub/annual-report-2024,https://www.imperialbrandsplc.com/content/dam/imperialbrands/corporate/documents/investors/reports/oar-2024/imperial-brands-2024-annual-report.pdf.downloadasset.pdf,approved,403_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide block. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); not independently retried this pass (same domain/block as the current-year row, already reconfirmed)."
Haleon,HLN,Haleon plc Annual Report and Form 20-F 2025,https://www.haleon.com/investors/annual-report-2025,https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2025/Annual-Report-and-Form-20-F-2025.pdf.downloadasset.pdf,approved,403_domain_wide,"Open the direct_download_url in a real browser (haleon.com returns HTTP 403 to all automated fetch attempts even on the corrected direct-PDF content/dam URL, on both this and the previous-year report; the initial landing-page URL separately failed with a near-empty 0-character JS-redirect-stub extraction, a different failure mode confirmed before the corrected URL was found; one follow-up search for an alternative official URL was used to find the corrected link, which itself was then blocked).",Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_downloaded,"Prior search found strong evidence of a July 2026 five-year Microsoft agentic-AI/Copilot/Azure partnership and news reports of internal Copilot pilot data (40% report-generation time cut) -- these are dated after this report's typical publication window so may not be reflected in the AR text, but are a strong signal a real operational disclosure may exist once the document is accessed. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists."
Haleon,HLN,Haleon plc Annual Report and Form 20-F 2024 (Strategic Report),https://www.haleon.com/investors/annual-reports,https://www.haleon.com/content/dam/haleon/corporate/documents/investors/oar-2024/haleon-annual-report-2024-strategic-report.pdf.downloadasset.pdf,approved,403_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide block, confirmed on the corrected direct-PDF URL. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists."
Computacenter,CCC,Computacenter 2025 Annual Report & Accounts,https://www.computacenter.com/who-we-are/news/computacenter-2025-annual-report-accounts,https://investors.computacenter.com/static-files/cef18bb9-9750-4d16-adbe-39bbeb650da4,approved,timeout_domain_wide,"Open the direct_download_url in a real browser (investors.computacenter.com has timed out on every automated fetch attempt this session -- twice via direct WebFetch of the page, and twice via 03_download_sources.py's download attempt for both this and the previous-year report -- a persistent domain-wide failure, not a one-off). One follow-up search for an alternative official URL was used (the computacenter.com news-page redirect, which points to the same blocked host); a second alternative (an FCA National Storage Mechanism data.fca.org.uk artefact) returned HTTP 403 Forbidden and could not be confirmed as the correct document without fetching it. Company is an IT services/reseller -- once accessed, screen carefully to distinguish Computacenter's OWN operational GenAI adoption from GenAI products/services it merely resells to clients.",Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_downloaded,"No GenAI evidence found via search prior to the block; genuinely undetermined whether the full report discloses an operational use case. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: WebFetch timed out (60s) on the direct_download_url -- consistent with the previously-documented persistent domain-wide timeout, not a one-off."
Computacenter,CCC,Computacenter 2024 Annual Report & Accounts,https://www.computacenter.com/who-we-are/news/computacenter-2024-annual-report-and-accounts,https://investors.computacenter.com/static-files/0b3cd58c-0f8c-410a-a0c0-123de21cf08c,approved,timeout_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide timeout block. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: WebFetch timed out (60s) on the direct_download_url -- same persistent domain-wide timeout."
Associated British Foods,ABF,Associated British Foods Annual Report 2025,https://www.abf.co.uk/investors/annual-report-2025,https://www.abf.co.uk/content/dam/abf/corporate/Documents/investors/annual-and-interim-reports/2025/abf-annual-report-2025.pdf.downloadasset.pdf,approved,403_domain_wide,"Open the direct_download_url in a real browser (abf.co.uk returns HTTP 403 Forbidden to all automated fetch attempts on both this and the previous-year report, confirmed via both the download script and a direct WebFetch retry -- a domain-wide block, same pattern as Sage Group/BP/Compass Group/Imperial Brands/Haleon).",Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_downloaded,"No GenAI evidence found via search prior to the block; genuinely undetermined whether the full report (covering both the Primark retail business and the food/agriculture businesses) discloses an operational use case. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists."
Associated British Foods,ABF,Associated British Foods Annual Report 2024,https://www.abf.co.uk/investors/annual-report-2024,https://www.abf.co.uk/content/dam/abf/corporate/ar-assets-2024/pdfs/abf-annual-report-2024.pdf.downloadasset.pdf,approved,403_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide block. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists."
Burberry Group,BRBY,Burberry Annual Report and Accounts 2024/25,https://www.burberryplc.com/investors/results-reports-presentations,https://www.burberryplc.com/content/dam/burberryplc/corporate/oar/oar-2024-2025/annual-report-2024-25.pdf,approved,403_domain_wide,"Open the direct_download_url in a real browser (burberryplc.com returns HTTP 403 Forbidden to all automated fetch attempts on both this and the previous-year report, confirmed via both the download script and a direct WebFetch retry -- a domain-wide block, same pattern as Sage Group/BP/Compass Group/Imperial Brands/Haleon/ABF).",Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language; specifically check for any Burberry-published mention of 'Penguin' (a generative-AI clientelling platform reported by third-party industry media, DataIQ, but not yet confirmed via any Burberry-published source).,"None found this session. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists; could not check for any 'Penguin' clientelling-platform mention.",approved_if_downloaded,"A third-party industry-awards writeup (DataIQ, not Burberry's own voice and not a technology-partner case study) describes 'Penguin', a generative-AI clientelling platform using fine-tuned LLMs, adopted by 100+ consultants worldwide with a claimed 24% ATV uplift -- NOT usable as evidence per the rule against search-result/third-party-media snippets as final evidence. If confirmed via the AR or an official Burberry source once accessed, this would likely be a strong operational finding."
Burberry Group,BRBY,Burberry Annual Report and Accounts 2023/24,https://www.burberryplc.com/investors/annual-report-23-24,https://www.burberryplc.com/content/dam/burberryplc/corporate/2024-updates/burberry-annual-report-and-accounts-2023-24.pdf,approved,403_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide block. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); not independently retried this pass (same domain/block as the current-year row, already reconfirmed)."
M&G,MNG,M&G plc Annual Report and Accounts 2025,https://group.mandg.com/investors/results-and-announcements/annual-report,https://www.directorstalkinterviews.com/wp-content/uploads/2026/03/mgplc-annual-report-and-accounts-2025.pdf,approved,encrypted_pdf_extraction_blocked,"The PDF downloads successfully (valid, correctly-sized file) but is AES-encrypted; this pipeline's text-extraction stage (pypdf, with an optional already-installed-only PyMuPDF fallback) cannot decrypt it without the Python 'cryptography' package, which is not installed in this environment and was not installed automatically, per this project's rule against changing methodology/environment to keep automation going. Open the PDF in a real browser or PDF reader (which decrypt transparently) and copy/re-save the text, or process on a machine with 'cryptography' installed.",Full extracted text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_extracted,"No GenAI evidence found via search prior to download; genuinely undetermined whether the report discloses an operational use case. This is a different blocker category from the domain-wide 403/timeout blocks elsewhere in this queue -- the download itself succeeded, only text extraction is blocked. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: DOWNLOAD ACCESSIBILITY CONFIRMED (M&G's own investor-relations page at group.mandg.com loaded successfully via WebFetch this pass, unlike the domain-wide-403 companies above) -- the blocker is specifically PDF text-extraction, not download access. Re-ran a precise local diagnostic (no new packages installed, per project rule): pypdf.PdfReader() on the already-downloaded file raises 'DependencyError(""cryptography>=3.1 is required for AES algorithm"")' immediately on open, before any page/text access is possible -- confirms the exact, unchanged blocker. WebFetch on the PDF URL itself also failed, but with a 10MB size-limit error (the file is 14.53MB), not a decryption error, so this does not independently confirm or resolve the encryption issue either way."
M&G,MNG,M&G plc Annual Report and Accounts 2024,https://group.mandg.com/investors/results-and-announcements/annual-report,https://group.mandg.com/~/media/Files/M/mandg-corp/corp/documents/investors/results-and-announcements/annual-report-2024/mgplc-annual-report-and-accounts-2024-navigable.pdf,approved,encrypted_pdf_extraction_blocked,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_extracted,"Same encrypted-PDF extraction blocker. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: same DependencyError confirmed via local diagnostic (file already downloaded, 29MB). Same blocker as the current-year row."
IMI,IMI,IMI plc Annual Report 2025,https://www.imiplc.com/investors/annual-reports/year/2025,https://www.imiplc.com/media/1i2ddtki/imi_ar_2025.pdf,approved,403_domain_wide,"Open the direct_download_url in a real browser (imiplc.com returns HTTP 403 Forbidden to 03_download_sources.py on both this and the previous-year report, confirmed on two separate attempts; a direct WebFetch retry did not return 403 but instead hit the fetch tool's own 10MB size-limit error, so genuine automated accessibility could not be independently confirmed).",Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_downloaded,"No GenAI evidence found via search prior to the block; genuinely undetermined whether the report discloses an operational use case. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: WebFetch hit its own 10MB size-limit error (not a 403), suggesting the underlying connection may no longer be blocked by imiplc.com's WAF -- however, re-running the ACTUAL pipeline download script (03_download_sources.py) this pass returned a clean HTTP 403 Forbidden for both rows, confirming the site remains genuinely inaccessible to this project's automated collection tooling even though WebFetch's specific failure mode differed. Kept blocked -- this is a documented nuance, not a resolution, since the authoritative download path (03_download_sources.py) still fails."
IMI,IMI,IMI plc Annual Report 2024,https://www.imiplc.com/investors/annual-reports/year/2024,https://www.imiplc.com/media/hyld141s/imi-ara-2024.pdf,approved,403_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide block pattern. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden via 03_download_sources.py, confirmed alongside the current-year row."
Coca-Cola HBC,CCH,Coca-Cola HBC Integrated Annual Report 2025,https://www.coca-colahellenic.com/en/investor-relations/2025-integrated-annual-report,https://www.coca-colahellenic.com/content/dam/cch/us/documents/oar2025/Coca-Cola-HBC-Integrated-Annual-Report-2025.pdf.downloadasset.pdf,approved,403_domain_wide,"Open the direct_download_url in a real browser (coca-colahellenic.com returns HTTP 403 Forbidden to all automated fetch attempts on both this and the previous-year report, confirmed via both the download script and a direct WebFetch retry -- a domain-wide block, same pattern as several other companies this session).",Direct-download or manual save of the full PDF text so it can be screened for explicit generative-AI/LLM/copilot language.,None found this session.,approved_if_downloaded,"A trade-press interview (Just Drinks, third-party, not an official CCH source) claimed CCH has 'embedded OpenAI capabilities into its core innovation with Microsoft, with the first use case focused on energy consumption' -- NOT usable as evidence per the rule against third-party-media snippets; if confirmed via the AR or an official CCH source once accessed, this could be a strong operational finding. Note: CCH is legally/operationally distinct from Coca-Cola Europacific Partners (CCEP, Batch 8, null result) and The Coca-Cola Company (US parent, not a FTSE 100 constituent) -- do not conflate. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists; could not check for any OpenAI/Microsoft energy-consumption use-case mention."
Coca-Cola HBC,CCH,Coca-Cola HBC Integrated Annual Report 2024,https://www.coca-colahellenic.com/en/investor-relations/2024-integrated-annual-report,https://www.coca-colahellenic.com/content/dam/cch/us/documents/oar2024/cchbc-iar-2024.pdf.downloadasset.pdf,approved,403_domain_wide,Same manual action as the current-year report.,Same as above.,None found this session.,approved_if_downloaded,"Same domain-wide block. || 2026-08-08 manual-browser resolution pass: retried via WebFetch (this environment has no true interactive browser -- WebFetch is the closest available automated-fetch tool, distinct from the pipeline's Python download script); result: HTTP 403 Forbidden, same as before -- domain-wide block persists."
