company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
BAE Systems,BA,,BA_company_annual_report_current_fy2025.pdf,p.208,AI,B,"e La Michodière, Paris, 75002, France SkyCircuits Ltd 9 The Old Barns Manor Farm, Chilmark, Salisbury, Wiltshire SP3 5AF, United Kingdom Spectacular AI Oy Tekniikantie 14 02150, ESPOO, Uusimaa, Finland Stewart & Stevenson TVS UK Limited Stratsec.net Sdn Bhd Unit F-3-1, Blok F, Third Floor, CBD Perdan",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BAE Systems,BA,,BA_company_annual_report_current_fy2025.pdf,p.234,AI,B,A ACV Amphibious Combat Vehicle ADR American Depositary Receipts AGM Annual General Meeting AI Artificial Intelligence AMPV Armored Multi-Purpose Vehicle APKWS Advanced Precision Kill Weapon System APM Alternative Performance Measure AUKUS Tril,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BAE Systems,BA,,BA_company_annual_report_current_fy2025.pdf,p.235,LLM,A,"Operational Radar Network K KPI Key Performance Indicator KSA Kingdom of Saudi Arabia L LCM Lifecycle Management LEAP Learn, Engage, Apply & Progress LLM Large Language Models LTI Long-Term Incentive LTIP Long-Term Incentive Plan M MES Marconi Electronic Systems MoD Ministry of Defence MSR Minimum Shar",likely_genai,medium,"Stage A high-precision generative-AI term 'LLM' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.27,LLM,A,"and advancing AI for our customers We have now demonstrated a Typhoon AI assistant that can give clear answers to complex maintenance queries. The LLM it uses is generated from training manuals based on thousands of hours of real-world experience with the aircraft, which means it can give easil",likely_genai,medium,"Stage A high-precision generative-AI term 'LLM' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.27,LLM,A,"for international teams working together. We have also operationalised an AI system to help our customers fight cyber threats. This again uses a LLM trained on nearly a decade of our expert analysis in cyber threats, which is continually being added to as our researchers investigate new activi",likely_genai,medium,"Stage A high-precision generative-AI term 'LLM' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.27,LLM,A,"d manufacturing techniques. Artificial Intelligence (AI) is starting to help us work more efficiently, as we experiment with Large Language Models (LLM) to support our maintenance crews. We have trained the LLM on thousands of pages of maintenance manuals, meaning it can refer to every procedure",likely_genai,medium,"Stage A high-precision generative-AI term 'LLM' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.27,AI,B,"Typhoon, as the assistant is able to make rapid connections between different systems in a way that a search engine alone could not achieve. The AI assistant is also able to give answers in a number of languages, so would be useful for international teams working together. We have also opera",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.27,AI,B,"of topics, from vulnerabilities in space systems through to mitigating specific tools used by criminal groups and hostile intelligence services. AI is a powerful enabler of autonomy. We have continued working with a team of government and academic leads in Australia to enable multiple Uncrewe",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.29,AI,B,"K and internationally, supporting digital skills development at a generalist, specialist and leadership level in key areas such as cyber, data and AI. 25 BAE Systems plc Annual Report 2024 Strategic report Financial statements Additional informationGovernance",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.237,AI,B,Glossary A ACV Amphibious Combat Vehicle ADR American Depositary Receipts AGM Annual General Meeting AI Artificial Intelligence AMPV Armored Multi-Purpose Vehicle APKWS Advanced Precision Kill Weapon System APM Alternative Performance Measure APS Announ,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BAE Systems,BA,,BA_company_annual_report_previous_fy2024.pdf,p.238,LLM,A,Radar Network JOSCAR Joint Supply Chain Accreditation Register K KPI Key Performance Indicator KSA Kingdom of Saudi Arabia L LCM Lifecycle Management LLM Large Language Models LTI Long-Term Incentive LTIP Long-Term Incentive Plan M MES Marconi Electronic Systems MoD Ministry of Defence MSR Minimum Shar,likely_genai,medium,"Stage A high-precision generative-AI term 'LLM' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
