company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.12,automation,B,"renegotiating key ocean freight contracts. Across our manufacturing sites, we reduced waste and drove savings via labour optimisation and robotics automation. In addition, we started to see benefits from our five-year supply chain agility programme, announced at the end of fiscal 22. Looking ahead, we hav",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.13,generative AI,A,"ile protecting our licence to operate and grow. Examples of progress in fiscal 24: • Building a more Digital Diageo with 'What’s your Cocktail?', a generative AI platform to enable consumers to pair cocktails with food. • We have committed to creating an environment in which everyone at Diageo can thrive, fe",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.13,generative AI,A,"1 Building a more Digital Diageo 'What's Your Cocktail?' An AI platform pairing cocktails with food In May, we launched 'What’s Your Cocktail?', a generative AI-driven digital platform to recommend cocktail pairings with individual food preferences. The platform helps consumers demystify cocktails by askin",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.28,AI,B,"d required disclosures. • A self-certification e-learning module, for all Diageo and agency staff to ensure understanding of the DMC. • A test of an AI-based assistant to support human DMC reviews and approvals of marketing materials, making the process faster without compromising accuracy and cont",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.30,AI,B,r 'Strive for Zero' campaign Theme from our 'Stop and Think' campaign aimed at commercial teams Senior Leadership supporting risk assessment reviews AI platform in place at some European locations STRATEGIC REPORT GOVERNANCE REPORT FINANCIAL STATEMENTS ADDITIONAL INFORMATION HEALTH AND SAFETY Diageo,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.30,artificial intelligence,B,"ety culture into all locations. Our technology roadmap includes digital solutions, automation, forklift truck technology, manual handling aids and artificial intelligence with the aim of improving our health and safety performance. Over the next two years we plan to invest over $50 million on 36 shuttle warehouses in",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.31,AI,B,gions such as Europe and North America are working with consultants to launch a standard suitable to their bespoke activities. • We introduced a new AI platform in some of our European facilities. The platform provides a 3D visual interface of the location and allows staff to interact with various,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.40,AI,B,"ty perspective, for the Executive Committee to understand the changing landscape and take appropriate actions. We consider Artificial Intelligence (AI) to be a potential emerging risk, or risk driver for our principal risks, and we are currently developing our AI governance approach to ensure the",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.42,artificial intelligence,B,"xpanding our distribution network to include regional hubs. • Transforming our digital capabilities including deployment of advanced supply planning, artificial intelligence enabled logistics and the startup of our digital scenario planning have made us more connected and more resilient. Risk Appetite Cautious Risk Veloc",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.43,AI,B,"ation is also broadening in scope, with the European Union developing a new digital agenda, with legislation covering data, digital competition and (AI), overlapping with GDPR. The US Securities and Exchange Commission recently issued new cyber-security disclosure requirements and India passed its",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.133,automation,B,"d our warehousing facilities at Midtown in Clackmannanshire. Alongside the new warehouses being built, there is also investment in state-of-the-art automation of warehousing. In China, the Eryuan malt whisky distillery fully opened in mid-2024 ($76.7 million investment). It will develop the highest qualit",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_annual_report_previous_fy2024.pdf,p.133,automation,B,"rcón production site to meet the growing demand in tequila and the expansion of our operations. Projects include additional technology support and automation of our new bottling line on site, which will be dedicated to Casamigos tequila, allowing us to operate 24/7. Diageo owns a controlling equity stake",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,generative AI,A,"o-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html Title: Diageo unveils its First Bottle Personalisation Experience, Fuelled by Generative AI | Diageo Skip to main content Link to Homepage Diageo Logo For Homepage Link toOur business page Our business We're a global leader in premium",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,generative AI,A,"s and media page from breadcrumb Link to Press releases page from breadcrumb Diageo unveils its First Bottle Personalisation Experience, Fuelled by Generative AI 23 Jul 2024 | Europe InnovationLuxuryOur Brands Scotch WhiskyJohnnie Walker Share Press release Download PDF Diageo unveils its First Bottle Per",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,generative AI,A,"xuryOur Brands Scotch WhiskyJohnnie Walker Share Press release Download PDF Diageo unveils its First Bottle Personalisation Experience, Fuelled by Generative AI The Johnnie Walker x Scott Naismith collaboration will offer guests the chance to co-create a personalised, one-of-a-kind Johnnie Walker Blue Label",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,generative AI,A,"RGH: Johnnie Walker Princes Street, the World’s Leading Spirit Tourism Experience*, is inviting guests to discover Johnnie Walker x Scott Naismith, a Generative AI-powered experience that allows guests to co-design a personalised bottle of Johnnie Walker Blue Label. Only available at the Edinburgh venue, the exp",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,generative AI,A,"a Diageo Breakthrough Innovation that allows brands and consumers to co-create personalised label designs/product artwork. The technology, powered by Generative AI, empowers consumers to co-create designs on Diageo products in a way that is bespoke to them and relevant to the worlds they are passionate about. T",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,generative AI,A,"ustry-leading experts including Phantom, Amazon AWS, Hybrid Software, GMG and Roland DG. For example, Diageo has leveraged the latest developments in Generative AI through Amazon’s Titan bedrock model, which ensures the ethical protection of artist work whilst allowing consumers to co-create. The Johnnie Walker",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,AI,B,"nburgh venue, the experience is set to run from August 1-31 2024, and is believed to be the first ever to combine world-class Scotch whisky, art, and AI. The experience will prompt visitors to answer three simple questions that will influence key themes in Scottish artist Scott Naismith’s work, ultim",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,AI,B,"Manager at Diageo, added: “This is the first pilot in a wider platform that the Breakthrough Innovation team is exploring, looking at how we can use AI responsibly to enable co-collaboration between fans and artists. Demand for personalisation shows no signs of slowing down, so we’re delighted to off",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,AI,B,"n between fans and artists. Demand for personalisation shows no signs of slowing down, so we’re delighted to offer the chance to create one-of-a-kind AI-enabled designs with Scott. With Johnnie Walker Princes Street’s previous experience of using AI to enhance customer experiences, it’s the perfect pl",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Diageo,DGE,,DGE_company_press_release_diageo-unveils-its-first-bottle-personalisation-experience-f_2024-07-23.html,not_applicable,AI,B,"well, Head of Johnnie Walker Princes Street, said: “Since opening, Johnnie Walker Princes Street has striven to become a leader in using the power of AI to personalise guests’ experiences. Johnnie Walker x Scott Naismith is an exciting new step in our commitment to offering those with various tastes a",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
