duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-011,NatWest Group,NWG-REJ-018,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.80) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-012,NatWest Group,NWG-REJ-023,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.93) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-013,NatWest Group,NWG-REJ-024,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.94) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-014,NatWest Group,NWG-REJ-025,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.95) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-015,NatWest Group,NWG-REJ-031,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.118) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-016,NatWest Group,NWG-REJ-032,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.120) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-017,NatWest Group,NWG-REJ-035,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.129) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same audit analytics theme and were consolidated into one row.,yes,,
DUPG-018,NatWest Group,NWG-GOV-007,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.133) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-019,NatWest Group,NWG-REJ-037,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.134) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-020,NatWest Group,NWG-REJ-038,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.135) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-021,NatWest Group,NWG-REJ-042,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.140) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-022,NatWest Group,NWG-REJ-043,rejected_candidates_staging,same_source_consolidation,not_applicable,5 passages on the same page (p.141) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-023,NatWest Group,NWG-STR-004,strategic_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.141) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same technology strategy theme and were consolidated into one row.,yes,,
DUPG-024,NatWest Group,NWG-REJ-045,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.172) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-025,NatWest Group,NWG-REJ-046,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.270) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-026,NatWest Group,NWG-REJ-047,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.271) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-027,NatWest Group,NWG-REJ-053,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.406) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-028,NatWest Group,NWG-REJ-054,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.407) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-029,NatWest Group,NWG-REJ-055,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.408) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-030,NatWest Group,NWG-REJ-056,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.409) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-031,NatWest Group,NWG-REJ-057,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.413) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-032,NatWest Group,NWG-REJ-060,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.416) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-033,NatWest Group,NWG-REJ-062,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.417) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-034,NatWest Group,NWG-REJ-068,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.423) of NWG_company_annual_report_current_fy2025_2026-02.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-035,NatWest Group,NWG-REJ-071,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.13) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-036,NatWest Group,NWG-REJ-075,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.28) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-037,NatWest Group,NWG-REJ-078,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.37) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-038,NatWest Group,NWG-REJ-080,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.63) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-039,NatWest Group,NWG-REJ-086,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.126) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-040,NatWest Group,NWG-REJ-099,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.303) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-041,NatWest Group,NWG-REJ-100,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.307) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-042,NatWest Group,NWG-REJ-105,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.334) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-043,NatWest Group,NWG-REJ-107,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.337) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-044,NatWest Group,NWG-REJ-112,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.367) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-045,NatWest Group,NWG-REJ-116,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.411) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-046,NatWest Group,NWG-REJ-120,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.414) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-047,NatWest Group,NWG-REJ-121,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.415) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-048,NatWest Group,NWG-REJ-123,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.420) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-049,NatWest Group,NWG-REJ-125,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.421) of NWG_company_annual_report_previous_fy2024_2025-03.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-050,NatWest Group,NWG-REJ-128,rejected_candidates_staging,same_source_consolidation,not_applicable,10 passages on the same page (not_applicable) of NWG_company_press_release_n-a_2025-04.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-051,NatWest Group,NWG-REJ-018;NWG-REJ-080,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.92,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 0.92).,yes,,
DUPG-052,NatWest Group,NWG-REJ-048;NWG-REJ-096,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-053,NatWest Group,NWG-REJ-048;NWG-REJ-097,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-054,NatWest Group,NWG-REJ-049;NWG-REJ-096,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-055,NatWest Group,NWG-REJ-049;NWG-REJ-097,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-056,NatWest Group,NWG-REJ-052;NWG-REJ-115,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.52,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 0.52).,yes,,
DUPG-057,NatWest Group,NWG-REJ-059;NWG-REJ-122,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-058,NatWest Group,NWG-REJ-059;NWG-REJ-124,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-059,NatWest Group,NWG-REJ-060;NWG-REJ-123,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.68,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 0.68).,yes,,
DUPG-060,NatWest Group,NWG-REJ-061;NWG-REJ-122,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-061,NatWest Group,NWG-REJ-061;NWG-REJ-124,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-062,NatWest Group,NWG-REJ-065;NWG-REJ-126,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-063,NatWest Group,NWG-REJ-066;NWG-REJ-126,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-064,NatWest Group,NWG-REJ-069;NWG-REJ-127,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.96,Passages in NWG_company_annual_report_current_fy2025_2026-02.pdf and NWG_company_annual_report_previous_fy2024_2025-03.pdf are textually very similar (difflib ratio 0.96).,yes,,
