duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-013,Informa,INF-REJ-014,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.24) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-014,Informa,INF-REJ-015,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.25) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-015,Informa,INF-REJ-016,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.26) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-016,Informa,INF-REJ-017,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.32) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-017,Informa,INF-REJ-018,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.34) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-018,Informa,INF-GOV-002,governance_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.36) of INF_company_annual_report_current_fy2025.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-019,Informa,INF-REJ-019,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.36) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-020,Informa,INF-REJ-020,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.43) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-021,Informa,INF-REJ-021,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.44) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-022,Informa,INF-REJ-023,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.45) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-023,Informa,INF-GOV-005,governance_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.51) of INF_company_annual_report_current_fy2025.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-024,Informa,INF-REJ-025,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.51) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-025,Informa,INF-REJ-027,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.54) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-026,Informa,INF-GOV-007,governance_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.55) of INF_company_annual_report_current_fy2025.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-027,Informa,INF-REJ-029,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.55) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-028,Informa,INF-REJ-031,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.57) of INF_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-029,Informa,INF-REJ-033,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.6) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-030,Informa,INF-REJ-034,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.10) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-031,Informa,INF-REJ-035,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.11) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-032,Informa,INF-REJ-036,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.12) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-033,Informa,INF-REJ-037,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.16) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-034,Informa,INF-REJ-038,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.18) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-035,Informa,INF-REJ-039,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.20) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-036,Informa,INF-REJ-042,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.25) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-037,Informa,INF-REJ-043,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.26) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-038,Informa,INF-REJ-044,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.32) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-039,Informa,INF-REJ-046,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.34) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-040,Informa,INF-REJ-049,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.44) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-041,Informa,INF-REJ-051,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.47) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-042,Informa,INF-GOV-011,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.55) of INF_company_annual_report_previous_fy2024.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-043,Informa,INF-REJ-054,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.57) of INF_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-044,Informa,INF-GOV-012,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.58) of INF_company_annual_report_previous_fy2024.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-045,Informa,INF-REJ-060,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.30) of INF_company_sustainability_or_esg_report_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
