staging_id,company,ticker,candidate_title,local_filename,source_id,document_category,evidence_origin,page_or_section,matched_keywords,screening_stages,supporting_passage_count,supporting_context,possible_extraction_artifact,possible_webpage_boilerplate,provisional_governance_theme,duplicate_group_id,suggested_destination,reviewer_decision,reviewer_notes
REL-GOV-011,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.50,AI,B,1,"48 RELX Annual Report 2025 | Corporate responsibility 2026 objectives By 2030 Quality – Update REL X Responsible AI Principles to keep pace with evolving technology, aligned with SDG 8 (Decent Work and Economic Growth) Accessibility – Establish and implement acce",no,no,safeguards_and_responsible_use,,governance,,
REL-GOV-012,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.51,AI,B,1,"48 RELX Annual Report 2025 | Corporate responsibility 2026 objectives By 2030 Quality – Update REL X Responsible AI Principles to keep pace with evolving technology, aligned with SDG 8 (Decent Work and Economic Growth) Accessibility – Establish and implement acce",no,no,safeguards_and_responsible_use,,governance,,
REL-GOV-013,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.125,AI,B,1,"Areas of focus in 2025 included: cybersecurity (including the ability to prevent, respond to and recover from a cyber-attack or ransomware attack); AI governance, data privacy; the operational, financial and IT control environment; regulatory compliance; business continuity and resilience (includ",no,no,ai_governance_framework,,governance,,
REL-GOV-014,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.212,AI,B,1,"ness on the value of corporate responsibility for our customers, aligned with SDG 17 (Partnership for the Goals) Quality – Update REL X Responsible AI Principles to reflect evolving technology, aligned with SDG 8 (Decent Work and Economic Growth) Accessibility – Develop new accessibility design re",no,no,safeguards_and_responsible_use,DUPG-063,governance,,
REL-GOV-015,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.213,AI,B,1,"ness on the value of corporate responsibility for our customers, aligned with SDG 17 (Partnership for the Goals) Quality – Update REL X Responsible AI Principles to reflect evolving technology, aligned with SDG 8 (Decent Work and Economic Growth) Accessibility – Develop new accessibility design re",no,no,safeguards_and_responsible_use,DUPG-065,governance,,
REL-GOV-016,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.218,AI,B,1,"respect privacy and champion robust data governance. RELX employees working on machine- driven insights Chief Technology Officers Responsible AI Working Group 7 Privacy Principles Commitment to proper collection, use and handling of personal information. Principles guide our approach to dat",no,no,ai_governance_framework,,governance,,
REL-GOV-017,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.218,AI,B,1,"R) Forum (1) Achieve 6,350 supplier signatories to our Supplier Code of Conduct in 2025 (2) Complete 125 supplier audits in 2025 6 Responsible AI Principles When designing, developing and deploying machine-driven insights the principles set out our commitment to consider the real-world impact",no,no,safeguards_and_responsible_use,DUPG-067,governance,,
REL-GOV-018,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.219,AI,B,1,"respect privacy and champion robust data governance. RELX employees working on machine- driven insights Chief Technology Officers Responsible AI Working Group 7 Privacy Principles Commitment to proper collection, use and handling of personal information. Principles guide our approach to dat",no,no,ai_governance_framework,,governance,,
REL-GOV-019,RELX,REL,RELX 2025 Annual Report,REL_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.219,AI,B,1,"R) Forum (1) Achieve 6,350 supplier signatories to our Supplier Code of Conduct in 2025 (2) Complete 125 supplier audits in 2025 6 Responsible AI Principles When designing, developing and deploying machine-driven insights the principles set out our commitment to consider the real-world impact",no,no,safeguards_and_responsible_use,DUPG-068,governance,,
REL-GOV-020,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.14,AI,B,1,"of preventing fraud, fighting crime, reducing risk, and providing citizens with immediate, equitable access to government systems. The addition of AI capabilities, underpinned by responsible data governance, helps our government customers enhance fraud prevention and data integrity while ensuring",no,no,ai_governance_framework,DUPG-055,governance,,
REL-GOV-021,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.14,AI,B,1,"the demand for robust online access and highlighted the sophistication of fraud attempts, underscoring the importance of advanced technologies like AI in safeguarding public resources. As agencies adopt private sector innovations, the integration of AI-driven insights will support more proactive",no,no,safeguards_and_responsible_use,DUPG-057,governance,,
REL-GOV-022,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.15,AI,B,1,"of preventing fraud, fighting crime, reducing risk, and providing citizens with immediate, equitable access to government systems. The addition of AI capabilities, underpinned by responsible data governance, helps our government customers enhance fraud prevention and data integrity while ensuring",no,no,ai_governance_framework,DUPG-056,governance,,
REL-GOV-023,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.15,AI,B,1,"the demand for robust online access and highlighted the sophistication of fraud attempts, underscoring the importance of advanced technologies like AI in safeguarding public resources. As agencies adopt private sector innovations, the integration of AI-driven insights will support more proactive",no,no,safeguards_and_responsible_use,DUPG-058,governance,,
REL-GOV-024,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.18,large language model,A,1,"r Health. Elsevier’s research intelligence portfolio of products combines quality, curated content and extensive data sets with responsible AI and large language model (LLM) technology to help researchers, academic leaders, policy-makers, funders and R&D-led corporations to generate insights, set and implement re",no,no,safeguards_and_responsible_use,,governance,,
REL-GOV-025,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.19,AI;large language model,A;B,2,"r Health. Elsevier’s research intelligence portfolio of products combines quality, curated content and extensive data sets with responsible AI and large language model (LLM) technology to help researchers, academic leaders, policy-makers, funders and R&D-led corporations to generate insights, set and implement re ||| answers to business-critical questions in real-time from unstructured data. New SciBite Chat combines this information retrieval with responsible AI to interpret natural language questions and generate answers for researchers in Life SciencesFor more information visit relx.com Market segmentsGo",no,no,safeguards_and_responsible_use,DUPG-033,governance,,
REL-GOV-026,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.28,Bedrock,A,1,"pment, in line with the RELX Responsible AI Principles. The company also works with cloud providers Microsoft Azure OpenAI and Amazon Web Services Bedrock and implements extensive state-of-the-art encryption and privacy technology to keep data secure. Additionally, LexisNexis decided on a flexible, mu",no,no,safeguards_and_responsible_use,,governance,,
REL-GOV-027,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.29,generative AI,A,1,s experience with the platform has underscored a pivotal role in client service delivery that would not have been possible without the emergence of generative AI. Lexis+ AI: How Nakat Law leverages Lexis+ AI to help compete with larger players Market segmentsGovernanceFinancial statements and shareholder,no,no,ai_governance_framework,,governance,,
REL-GOV-028,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.29,Bedrock,A,1,"pment, in line with the RELX Responsible AI Principles. The company also works with cloud providers Microsoft Azure OpenAI and Amazon Web Services Bedrock and implements extensive state-of-the-art encryption and privacy technology to keep data secure. Additionally, LexisNexis decided on a flexible, mu",no,no,safeguards_and_responsible_use,,governance,,
REL-GOV-029,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.49,AI,B,1,"ersight, we respect privacy and champion robust data governance. Each business area works to implement the Principles. For example The Responsible AI & Data Science team works to implement the RELX Responsible AI Principles across STM. They are responsible for developing policy, processes, tools,",no,no,ai_governance_framework,,governance,,
REL-GOV-030,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.49,AI;generative AI,A;B,4,"ELX. w 47RELX Annual Report 2024 | Customers 2024 PERFORMANCE Updated the RELX Responsible AI Principles to incorporate considerations arising from generative AI We created the RELX Responsible AI Principles in 2022 and they are publicly available at www.relx.com/ corporateresponsibility/engaging-others/poli ||| ey are responsible for developing policy, processes, tools, resources and training to support teams working with data science, machine learning and AI in embedding the Principles in their day-to-day activities. We are committed to updating our RELX Responsible AI Principles in recognition of the r ||| r day-to-day activities. We are committed to updating our RELX Responsible AI Principles in recognition of the rapidly changing adoption and use of AI. In 2024, we held workshops in conjunction with colleagues across the business to gain feedback on the principles and update them accordingly. We h ||| ops in conjunction with colleagues across the business to gain feedback on the principles and update them accordingly. We hosted a RELX Responsible AI Summit in the year with sessions covering the RELX Responsible AI Principles, current and pending regulation, internal processes and the applicatio",no,no,safeguards_and_responsible_use,DUPG-048,governance,,
REL-GOV-031,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.51,AI,B,1,"iness on the value of corporate responsibility for our customers, aligned with SDG 17 (Partnership for the Goals) Quality – Update RELX Responsible AI Principles to keep pace with evolving technology, aligned with SDG 8 (Decent Work and Economic Growth) Accessibility – Develop new accessibility de",no,no,safeguards_and_responsible_use,DUPG-063,governance,,
REL-GOV-032,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.127,AI,B,1,"attack); data privacy; the operational, financial and IT control environment; the use of technology including machine learning and operation of AI tools in line with RELX Responsible AI principles; regulatory compliance; business continuity and resilience (including supplier resilience and pla",no,no,safeguards_and_responsible_use,,governance,,
REL-GOV-033,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.213,AI,B,1,"Sustainability Hub to suppor t customer enquiries and engagement, aligned with SDG 17 (Partnership for the Goals) Quality – Update RELX Responsible AI Principles to keep pace with evolving technology, aligned with SDG 8 (Decent Work and Economic Growth) Accessibility – Develop accessibility specia",no,no,safeguards_and_responsible_use,DUPG-064,governance,,
REL-GOV-034,RELX,REL,RELX 2024 Annual Report,REL_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.219,AI,B,1,"R) Forum (1) Achieve 5,500 supplier signatories to our Supplier Code of Conduct in 2024 (2) Complete 125 supplier audits in 2024 6 Responsible AI Principles When designing, developing and deploying machine-driven insights the principles set out our commitment to consider the real-world impact",no,no,safeguards_and_responsible_use,DUPG-067,governance,,
REL-GOV-035,RELX,REL,How RELX is adopting generative AI,REL_company_strategy_or_technology_webpage_how-relx-is-adopting-generative-ai_2026-03.html,,strategy_or_technology_webpage,company_primary,not_applicable,AI,B,10,"award-winning Osmosis videos, trusted Elsevier medical content including the most authoritative textbooks across the full curriculum, and responsible AI technology to provide timely support for both learners and educators. The solution helps medical students ask questions and clarifications without in ||| researchers uncover deeper insights, accelerate innovation, and collaborate seamlessly in one secure environment. It combines multi-model responsible AI with transparency and clear trust markers, industrial-grade data privacy and security, so that every insight is explainable, traceable, and grounded ||| traceable, and grounded in the highest-quality global science. Developed and tested with the global research community, LeapSpace blends responsible AI with the broadest collection of peer-reviewed, publisher-neutral full text and abstracts. LeapSpace was developed and tested with the global researc ||| y have access to reliable information for advanced analysis and strategic decision-making. Bringing together curated scientific data and responsible AI technology, Reaxys delivers transparent, verifiable answers to critical research questions. Every result is clearly referenced, enabling users to val ||| next-generation tool that combines Elsevier’s Scopus, an expertly curated abstract and citation database of peer reviewed research, with responsible AI to help researchers discover global knowledge in all fields. Scopus brings together content from over 29,000 journals from more than 7,000 publishers ||| partnership with the research community to help users more easily discover, analyse and synthesise research using trusted data powered by responsible AI. The advanced solution expands access to biomedical data by giving users the ability to ask research questions in natural language. This helps make b ||| tnership with the research community to help users more easily discover, analyse and synthesise research using trusted content powered by responsible AI. ClinicalKey AI Supporting Clinicians Find out more about ClinicalKey AI ClinicalKey AI combines trusted, evidence-based clinical content with co ||| y, diverse multimedia tutorials, interactive dialogue and personalised responses. Underpinning the content and technology are Elsevier's Responsible AI Principles and Privacy Principles created in collaboration with our communities. Sherpath AI builds on Sherpath, Elsevier's market-leading teaching ||| ams can tackle more compliance tasks with less manual effort, reducing their workload and the risk of costly compliance errors. The RELX Responsible AI Principles As data science and artificial intelligence are increasingly applied across RELX to improve customer outcomes and business processes, we ||| and artificial intelligence are increasingly applied across RELX to improve customer outcomes and business processes, we created the RELX Responsible AI Principles to guide their use. As part of our responsible AI approach... We consider the real-world impact of our solutions on people We take acti",no,no,safeguards_and_responsible_use,DUPG-053,governance,,
