company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.12,AI,B,"Through this AI platform, DCC is setting a new standard for technological adoption in the industry. We are not just keeping pace with technological advancements—",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.20,AI,B,ur strategy. This year we undertook a wide-ranging digital initiative across the Group where we identified numerous innovation opportunities. AI’s role in helping drive our innovation programme is clear. Optimising Performance through Technology We continuously look for ways to opti,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.20,AI,B,"actical technology solutions in our operations, blending the skills and experience of colleagues from across the Group. The rapid development of AI-powered tools is expected to unlock further improvements in our operations over the coming years. DCC plc Annual Report and Accounts 202418 Gro",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.21,AI,B,"he following is a sample of the projects our teams progressed over the course of the year under review: • B utagaz in France built and deployed an AI-driven model that helps identify liquid gas customers most at risk of changing to another supplier, allowing Butagaz to target their retention eff",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.21,AI,B,". • W ith a global customer base, Medi-Globe in Germany needs to generate technical documentation for their medical devices in many languages. An AI-based platform is now supporting their team in content creation and translation, saving time in the product launch cycle. • W ith a high penetrati",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.21,AI,B,"of online customers in the primary care sector in the UK, Williams Medical Supplies is working with a centrally led DCC team to deploy proprietary AI models to drive organic growth through increased cross-sell. Cross-sell recommendations have historically been driven by agent knowledge and basic",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.21,AI,B,"ed cross-sell. Cross-sell recommendations have historically been driven by agent knowledge and basic data linkages. The new approach uses advanced AI tools to look more broadly at statistical correlations, trend-based patterns, and customer cohorts to dynamically suggest products with the highes",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.21,automation,B,"ously streamlining administrative processes to deliver efficiencies and better performance. Their in-house centre of excellence for robotic process automation (‘RPA’) has delivered tens of thousands of hours of productivity by automating processes such as reconciling fuel deliveries, invoice processing a",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.37,AI,B,"e British business experienced weaker demand as previously mentioned. We continued our strategic investment in technology (ERP , digital sales and AI) to provide an enhanced platform for growth in primary care, improved customer experience and efficiency. DCC Health & Beauty Solutions: Consumer",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.38,artificial intelligence,B,"accuracy. We also launched a new ERP system in our UK Primary Care operations to streamline processes and improve data integrity, and invested in artificial intelligence to derive customer insights and achieve operational efficiencies. These initatives support strategic enhancements as part of a broader vision to e",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.43,automation,B,"last y ear were focused on the kitchen3 #1 global AV specialist distributor by revenue 6,000 hours saved per annum in Exertis UK with robotic automation in logistics and warehousing #1 Almo is the number 1 independent distributor of appliances in the US 41DCC plc Annual Report and Accoun",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.47,automation,B,s Europe into the second half of the year. The long-term investments in our UK Info Tech business have seen benefits from the go-live of warehouse automation systems which materially improves pick efficiency while offering reduced packaging waste at better than industry-standard levels. We still see s,uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.48,AI,B,"across Continental Europe and see opportunities for both acquisition and organic growth driven by macro trends such as high-performance computing, AI, cybersecurity and other areas of needs-led enterprise solutions. Our Pro Tech businesses represent a high concentration of much sought-after s",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.48,AI,B,"esses. Market forecasts for both AV and enterprise are positive for 2024 with consensus of a return to more cyclical and stable spend. The boom in AI spend in particular will continue to drive enterprise component and custom system sales, with Exertis Enterprise MARKETS AND MARKET POSITION well",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.49,AI,B,ket forecasts are now predicting a better outlook for B2B IT channels as equipment bought during lockdown is refreshed and businesses move towards AI-capable computing devices and prepare for the next Windows migration. Our cloud licensing and infrastructure business has seen growth over the past,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.81,automation,B,"identify internal talent and ensure talent management processes are embedded consistently across the Group. The platform currently supports the automation of succession planning, reward and performance management processes. As more of our businesses have recognised the value of the system, we have h",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.88,AI,B,"to the risk. Emerging risks are regularly reviewed and reported on as part of our overall risk process. Key emerging risks at present include how AI will impact the way work is done within DCC and with our suppliers, customers and other stakeholders. New risks are also emerging as a result of",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.88,AI,B,"Despite these measures, we recognise that the cyber threat landscape is dynamic and constantly evolving, including because of the increasing use of AI. Therefore, we continuously reassess and, where necessary, enhance our cybersecurity posture to address emerging threats effectively. Looking ahea",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.89,AI,B,"erging Risks Emerging risks in this area include geopolitical tensions and their impact on supply chains and the impacts of new technology, such as AI. Climate Change Transitional climate change risks and opportunities, including changes in policy, regulation, technologies and societal views, ma",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.90,AI,B,"f strategic objectives. In addition, employees of the Group need to be supported in adapting to changes in technology, in particular the impact of AI. The Group maintains a constant focus on this area in line with our purpose and strategy, supporting the development of our people and ensuring",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.90,AI,B,"of our colleagues. HR initiatives support key areas of culture and engagement, inclusion and diversity, and employee experience. The impact of AI on key business processes and on working practices is being actively considered. The development of our people is described in more detail in th",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.90,AI,B,"ion on page 20 to 21 and in the Sustainability Review on page 76. Emerging Risks Emerging risks in this area include how new technology, such as AI, will affect the scale and nature of skills needed within the Group and the steps the Group should take to develop and retain these. Acquisitions",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.92,AI,B,"s and policies are consistently applied. Emerging Risks Emerging risks in this area include the increased sophistication of cyberthreats because of AI. Geopolitical and Naturally-Occurring Events Geopolitical confrontation, military conflict, a systemic financial crisis, major adverse public poli",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.108,AI,B,"support and oversight of the Board, to develop our business processes in this area. One key area of focus has been the development of digital and AI skills among employees. Through targeted training and development programmes, the Group has sought to equip employees with the skills and knowledge",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.108,artificial intelligence,B,"an increasingly digital world. This has included initiatives to identify and nurture talent in areas such as data analytics, machine learning, and artificial intelligence. These efforts are delivering, with the Group seeing improvements in operations from initiatives in areas such as process automation, data-driven d",uncertain,low,Stage B broader-recall term 'artificial intelligence' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.114,AI,B,"c. The Board is well informed on the key strategic issues facing the Group, but remains keen to deepen its knowledge in relevant subjects such as AI and sustainability. There are clear processes for performance evaluation, risk management, and succession planning. Board composition reflects a g",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.143,AI,B,"2030 growth and decarbonisation ambitions. Enhance processes to support delivery of key projects, innovation and use of new technology, including, AI, across the Group. Implementation of enhanced management processes for innovative technology initiatives. Successful delivery of initial projects.",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
DCC plc,DCC,,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,p.143,AI,B,"2030 growth and decarbonisation ambitions. Enhance processes to support delivery of key projects, innovation and use of new technology, including, AI, across the Group. Implementation of enhanced management processes for innovative technology initiatives. Successful delivery of initial projects.",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
