duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-039,Pearson plc,PSON-GOV-016,governance_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.86) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-040,Pearson plc,PSON-REJ-053,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.86) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-041,Pearson plc,PSON-REJ-057,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.95) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-042,Pearson plc,PSON-GOV-017,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.101) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-043,Pearson plc,PSON-GOV-018,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.102) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-044,Pearson plc,PSON-GOV-019,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.102) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-045,Pearson plc,PSON-GOV-020,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.103) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-046,Pearson plc,PSON-REJ-061,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.103) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-047,Pearson plc,PSON-STR-012,strategic_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.122) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same digital transformation theme and were consolidated into one row.,yes,,
DUPG-048,Pearson plc,PSON-REJ-065,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.246) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-049,Pearson plc,PSON-REJ-066,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.247) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-050,Pearson plc,PSON-REJ-067,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.248) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-051,Pearson plc,PSON-REJ-070,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.251) of PSON_company_annual_report_current_fy2025_2026.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-052,Pearson plc,PSON-REJ-074,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.6) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-053,Pearson plc,PSON-REJ-076,rejected_candidates_staging,same_source_consolidation,not_applicable,14 passages on the same page (p.8) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-054,Pearson plc,PSON-REJ-077,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.9) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-055,Pearson plc,PSON-REJ-078,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.10) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-056,Pearson plc,PSON-REJ-079,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.11) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-057,Pearson plc,PSON-REJ-081,rejected_candidates_staging,same_source_consolidation,not_applicable,12 passages on the same page (p.13) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-058,Pearson plc,PSON-REJ-082,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.14) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-059,Pearson plc,PSON-REJ-083,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.16) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-060,Pearson plc,PSON-REJ-085,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.18) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-061,Pearson plc,PSON-REJ-086,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.20) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-062,Pearson plc,PSON-REJ-087,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.21) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-063,Pearson plc,PSON-REJ-088,rejected_candidates_staging,same_source_consolidation,not_applicable,5 passages on the same page (p.22) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-064,Pearson plc,PSON-STR-017,strategic_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.23) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same digital transformation theme and were consolidated into one row.,yes,,
DUPG-065,Pearson plc,PSON-REJ-091,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.35) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-066,Pearson plc,PSON-REJ-092,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.36) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-067,Pearson plc,PSON-REJ-093,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.37) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-068,Pearson plc,PSON-REJ-094,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.37) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-069,Pearson plc,PSON-REJ-095,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.38) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-070,Pearson plc,PSON-REJ-096,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.39) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-071,Pearson plc,PSON-REJ-103,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.62) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-072,Pearson plc,PSON-REJ-105,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.64) of PSON_company_annual_report_previous_fy2024_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-073,Pearson plc,PSON-REJ-108,rejected_candidates_staging,same_source_consolidation,not_applicable,22 passages on the same page (not_applicable) of PSON_company_press_release_n-a.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-074,Pearson plc,PSON-REJ-037;PSON-REJ-102,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in PSON_company_annual_report_current_fy2025_2026.pdf and PSON_company_annual_report_previous_fy2024_2025.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-075,Pearson plc,PSON-REJ-043;PSON-REJ-106,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in PSON_company_annual_report_current_fy2025_2026.pdf and PSON_company_annual_report_previous_fy2024_2025.pdf are textually very similar (difflib ratio 0.99).,yes,,
