duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-020,Polar Capital Technology Trust,PCT-REJ-023,rejected_candidates_staging,same_source_consolidation,not_applicable,12 passages on the same page (p.32) of PCT_company_annual_report_current_fy-ended-2026-04-30_2026-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-021,Polar Capital Technology Trust,PCT-REJ-024,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.33) of PCT_company_annual_report_current_fy-ended-2026-04-30_2026-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-022,Polar Capital Technology Trust,PCT-REJ-025,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.38) of PCT_company_annual_report_current_fy-ended-2026-04-30_2026-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-023,Polar Capital Technology Trust,PCT-REJ-027,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.6) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-024,Polar Capital Technology Trust,PCT-REJ-028,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.7) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-025,Polar Capital Technology Trust,PCT-REJ-030,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.12) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-026,Polar Capital Technology Trust,PCT-REJ-031,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.13) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-027,Polar Capital Technology Trust,PCT-REJ-032,rejected_candidates_staging,same_source_consolidation,not_applicable,5 passages on the same page (p.17) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-028,Polar Capital Technology Trust,PCT-REJ-033,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.18) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-029,Polar Capital Technology Trust,PCT-REJ-035,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.19) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-030,Polar Capital Technology Trust,PCT-REJ-036,rejected_candidates_staging,same_source_consolidation,not_applicable,5 passages on the same page (p.20) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-031,Polar Capital Technology Trust,PCT-REJ-037,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.22) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-032,Polar Capital Technology Trust,PCT-REJ-038,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.23) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-033,Polar Capital Technology Trust,PCT-REJ-039,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.24) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-034,Polar Capital Technology Trust,PCT-REJ-040,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.25) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-035,Polar Capital Technology Trust,PCT-REJ-041,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.26) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-036,Polar Capital Technology Trust,PCT-REJ-042,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.27) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-037,Polar Capital Technology Trust,PCT-REJ-043,rejected_candidates_staging,same_source_consolidation,not_applicable,13 passages on the same page (p.28) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-038,Polar Capital Technology Trust,PCT-REJ-044,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.29) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-039,Polar Capital Technology Trust,PCT-REJ-045,rejected_candidates_staging,same_source_consolidation,not_applicable,16 passages on the same page (p.30) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-040,Polar Capital Technology Trust,PCT-REJ-046,rejected_candidates_staging,same_source_consolidation,not_applicable,10 passages on the same page (p.31) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-041,Polar Capital Technology Trust,PCT-REJ-047,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.32) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-042,Polar Capital Technology Trust,PCT-REJ-048,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.33) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-043,Polar Capital Technology Trust,PCT-REJ-049,rejected_candidates_staging,same_source_consolidation,not_applicable,13 passages on the same page (p.34) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-044,Polar Capital Technology Trust,PCT-REJ-050,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.35) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-045,Polar Capital Technology Trust,PCT-REJ-051,rejected_candidates_staging,same_source_consolidation,not_applicable,14 passages on the same page (p.36) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-046,Polar Capital Technology Trust,PCT-REJ-052,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.41) of PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-047,Polar Capital Technology Trust,PCT-REJ-003;PCT-REJ-030,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.74,Passages in PCT_company_annual_report_current_fy-ended-2026-04-30_2026-07.pdf and PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf are textually very similar (difflib ratio 0.74).,yes,,
