staging_id,company,ticker,candidate_title,local_filename,source_id,document_category,evidence_origin,page_or_section,matched_keywords,screening_stages,supporting_passage_count,supporting_context,possible_extraction_artifact,possible_webpage_boilerplate,provisional_governance_theme,duplicate_group_id,suggested_destination,reviewer_decision,reviewer_notes
GSK-GOV-011,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.138,AI,B,1,"mitigate this and each of our other enterprise risks are described on pages 68 and 303. Our Responsible AI framework helps us maintain clear guardrails as we scale adoption of AI across GSK to drive innovation, growth and productivity to accelerate our p",no,no,safeguards_and_responsible_use,,governance,,
GSK-GOV-012,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.294,AI,B,1,"at the heart of emerging science, and use deep and diverse data and advanced technologies, including artificial intelligence and machine learning (AI/ML), to significantly improve the pace, precision and probability of success of drug development. Strategic report Corporate governance Financial s",no,no,ai_governance_framework,,governance,,
GSK-GOV-013,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.295,AI;automation,B,2,"– create interdependencies with third parties, offshore partners and banking counterparties. These connections heighten exposure to data, cyber and AI risks, while making governance, resilience and effective controls central to sustaining our financial integrity and long-term strategic objectives. ||| governance, resilience and effective controls central to sustaining our financial integrity and long-term strategic objectives. The shift towards automation and technology-driven processes creates both efficiency and opportunities and risks from skills gaps, inadequate controls and evolving compliance e",no,no,ai_governance_framework,DUPG-018,governance,,
GSK-GOV-014,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.295,AI,B,1,"for fraud, error or inefficiency. Failures in safeguarding critical systems, managing third-party and banking dependencies, or overseeing data and AI risks could further lead to operational disruption, financial loss, and loss of stakeholder confidence. Context Externally, geopolitical tensions, e",no,no,safeguards_and_responsible_use,,governance,,
GSK-GOV-015,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.299,AI,B,1,"e integrated into all business initiatives, with processes for identifying, managing and resolving privacy-related issues continuously refined. The AI Governance Council serves as a critical oversight body, monitoring regulatory updates, aligning our Responsible AI Framework with evolving standard",no,no,ai_governance_framework,,governance,,
GSK-GOV-016,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.299,AI,B,1,"l serves as a critical oversight body, monitoring regulatory updates, aligning our Responsible AI Framework with evolving standards, and embedding AI risk management into Risk Management Compliance Boards. Through these coordinated efforts, we remain committed to meeting our global privacy and da",no,no,safeguards_and_responsible_use,,governance,,
GSK-GOV-017,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.301,AI;automation,B,2,"opting advanced technologies, we ensure the secure management and accessibility of human biological samples, data and information. Our Responsible AI Internal Control Framework integrates enterprise-wide controls, Accountability Reports, and oversight from the AI Governance Council. R&D-specific ||| data governance frameworks to support compliance and competitiveness across our R&D activities. By strategically aligning investments, leveraging automation and adopting advanced technologies, we ensure the secure management and accessibility of human biological samples, data and information. Our Respo",no,no,ai_governance_framework,DUPG-020,governance,,
GSK-GOV-018,GSK plc,GSK,GSK Annual Report 2025,GSK_company_annual_report_current_fy2025.pdf,,annual_report_current,company_primary,p.329,AI,B,1,eration governance 160 Remuneration report 140 Reporting framework 84 Research and development 14 Responsible business 47 Responsible use of data and AI 57 Right of use assets 214 Risk management 63 Science Committee report 131 Section 172 statement 77 Share capital and control 305 Share capital and,no,no,ai_governance_framework,,governance,,
GSK-GOV-019,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.58,AI,B,1,"s, monitor and mitigate new and emerging cyber threats to protect GSK from cyber security risks. In 2024, we continued to embed our cross-functional AI Governance Council (AIGC) to oversee our AI strategy and to ensure responsible adoption of AI/ML. We also introduced a new responsible AI Standard",no,no,ai_governance_framework,,governance,,
GSK-GOV-020,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.58,AI,B,2,"ML. We also introduced a new responsible AI Standard Operating Procedure, which defines the requirements for all development and/or procurement of AI systems across GSK, and established a framework for business functions to integrate AI risk review and management within existing risk management ||| functions to integrate AI risk review and management within existing risk management compliance boards. Our public policy position on responsible AI sets out our views, commitments and asks of policymakers. Political engagement We are committed to the highest ethical standards and legislative re",no,no,safeguards_and_responsible_use,DUPG-026,governance,,
GSK-GOV-021,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.134,AI,B,1,"r digital opportunities and risks to manage The Audit & Risk Committee also undertook a review of the evolution and operational effectiveness of our AI Governance arrangements Stakeholders: Patients, employees, investors, governments and regulators, healthcare providers, payers Other s172 duties:",no,no,ai_governance_framework,,governance,,
GSK-GOV-022,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.143,AI,B,6,"AI Governance: Our Responsible AI framework helps us maintain clear guardrails as we scale adoption of AI across GSK to drive innovation, growth and p ||| ion, growth and productivity and, in doing so, to accelerate our purpose. In my report last year, I described the establishment by the Board of the AI Governance Council (Council), its purpose and activities that helped to define, establish and oversee these guardrails. The Council is aligned to t ||| creation, the Committee was keen to examine the: – structure and evolving operational effectiveness of the Council – functioning of the responsible AI governance architecture, including the complementary roles, duties, ownership and composition of each of these AI forums – overall increase in matu ||| ittee received a briefing from the Head of Audit & Assurance (A&A) on the results of an initial audit, that primarily focused on evaluating how the AI Governance framework is embedding across GSK. This has also helped strengthen oversight capabilities by increasing the experience of the A&A team ||| o align to the AI SOP – continuing to embed and grow the Responsible AI SOP adoption throughout the organisation – continuing to oversee and monitor AI systems, including developing technical and operational best practices – refining and maturing the Council’s governance approach for scaled adoptio ||| ems, including developing technical and operational best practices – refining and maturing the Council’s governance approach for scaled adoption of AI across GSK During the formative stage of AI development and adoption, the Committee is keen to ensure an appropriate balance is maintained between",no,no,ai_governance_framework,DUPG-034,governance,,
GSK-GOV-023,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.143,AI,B,3,"uded: – approving an AI Policy that embeds new AI principles and establishes guidelines for use of AI within the company. The Policy applies to all AI developed, procured, or used by our people at GSK. Responsible AI training modules continue to be rolled out – developing, adopting and publishing ||| eloped, procured, or used by our people at GSK. Responsible AI training modules continue to be rolled out – developing, adopting and publishing an AI Standard Operating Procedure (AI SOP), defining steps required for all development and/or procurement of AI systems across GSK – monitoring an inve ||| to monitoring how the Council progresses its key focus areas. These include: – supporting business units in further improving and refocusing their AI systems to align to the AI SOP – continuing to embed and grow the Responsible AI SOP adoption throughout the organisation – continuing to oversee an",no,no,safeguards_and_responsible_use,DUPG-035,governance,,
GSK-GOV-024,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.316,AI,B,2,"governance and the ethical use of personal information, over and above compliance with data privacy laws. Companies seeking to foster innovation in AI/ML and other new technologies are faced with evolving decisions from policymakers on how best to promote trust in these systems and avoid unintend ||| ew business initiatives, as well as ensuring we meet our accountability obligations in accordance with global data protection and privacy laws. Our AI Governance Council monitors regulatory updates to ensure that the GSK Responsible AI Framework is in line with regulatory developments. The establi",no,no,ai_governance_framework,DUPG-039,governance,,
GSK-GOV-025,GSK plc,GSK,GSK Annual Report 2024,GSK_company_annual_report_previous_fy2024.pdf,,annual_report_previous,company_primary,p.316,AI,B,1,rnance Council monitors regulatory updates to ensure that the GSK Responsible AI Framework is in line with regulatory developments. The established AI operating framework integrates AI risk review and management with existing Risk Management Compliance Boards. Research practices Risk definition Th,no,no,safeguards_and_responsible_use,,governance,,
