duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-029,HSBC,HSBA-STR-008,strategic_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of HSBA_company_press_release_hsbc-and-google-cloud-announce-transformative-ai-banking-par_2026-06-17.html describe the same technology strategy theme and were consolidated into one row.,yes,,
DUPG-030,HSBC,HSBA-REJ-066,rejected_candidates_staging,same_source_consolidation,not_applicable,14 passages on the same page (not_applicable) of HSBA_company_press_release_hsbc-and-mistral-ai-join-forces-to-accelerate-ai-adoption-ac_2025-12-01.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-031,HSBC,HSBA-STR-009,strategic_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of HSBA_company_press_release_hsbc-and-mistral-ai-join-forces-to-accelerate-ai-adoption-ac_2025-12-01.html describe the same technology strategy theme and were consolidated into one row.,yes,,
DUPG-032,HSBC,HSBA-STR-003;HSBA-STR-006,strategic_candidates_staging;strategic_candidates_staging,repeated_cross_year_disclosure,0.85,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.85).,yes,,
DUPG-033,HSBC,HSBA-STR-005;HSBA-STR-007,strategic_candidates_staging;strategic_candidates_staging,repeated_cross_year_disclosure,0.93,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.93).,yes,,
DUPG-034,HSBC,HSBA-GOV-004;HSBA-GOV-017,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.90,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.90).,yes,,
DUPG-035,HSBC,HSBA-REJ-018;HSBA-REJ-050,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.55,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.55).,yes,,
DUPG-036,HSBC,HSBA-REJ-021;HSBA-REJ-053,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-037,HSBC,HSBA-REJ-022;HSBA-REJ-054,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-038,HSBC,HSBA-REJ-031;HSBA-REJ-061,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-039,HSBC,HSBA-REJ-032;HSBA-REJ-062,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.98,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.98).,yes,,
DUPG-040,HSBC,HSBA-REJ-033;HSBA-REJ-063,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.76,Passages in HSBA_company_annual_report_current_fy2025.pdf and HSBA_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.76).,yes,,
