company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.27,AI,B,"ed more than 60 skills development programmes. ■ We continued to invest in climate innovation – from direct air capture at production facilities to AI-based technology that could help to lower the carbon footprint of our ingredients. ■ We signed a sustainability-linked business plan, the first of",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.31,AI,B,"tegy meeting, focusing on long-term priorities including the FMCG and bottling landscape, wider economic conditions in key markets, technology and AI, ESG, and market deep-dives. This was supported by external experts, a supplier and senior representatives from franchise partners. Outcomes of eng",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.34,AI,B,"e monitor these to anticipate and manage impacts, including pandemics, geopolitical conflicts, macroeconomic shifts, consumer sentiment changes and AI disruptions. We work with partners like Risilience to model sustainability risks, including physical and transition climate change risks, and suppo",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.36,AI,B,"ositions for shoppers searching for value Opportunities arising from risk ■ Improving operational performance and decision making through the use of AI and digital technology, product innovation and reducing our response times to changes in consumer habits and market conditions Related information",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.38,AI,B,"enerative engine optimisation (GEO) to boost visibility, engagement and discoverability for audiences and to protect our Company reputation against AI-driven inaccuracies and misinformation ■ Completion of implementation of new business continuity platform, further strengthening our resilience by c",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.38,AI,B,"pact on CCEP. Understanding the change in trend Risk increased in 2025 as cyber attacks became more sophisticated, further exacerbated by the use of AI. Strategic Report Governance and Directors’ Report Financial Statements Sustainability Statement Other Information Coca-Cola Europacific Partner",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.38,automation,B,"ocus areas for 2026 ■ Strengthen data security, particularly across third party and cloud environments ■ Mature and expand Security Operations Centre automation capabilities ■ Refine risk management using Cyber Risk Insights ■ Enhance cyber testing, including extending test duration and depth ■ Maintain compl",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.41,AI,B,ts and enhance processes across markets ■ CCEP digital regulatory monitoring and alert capability with TCCC and other bottlers ■ Enhance Responsible AI framework at CCEP to strengthen awareness about responsible use of data and AI and ensure humans are at the centre ■ Enable data compliance risk ass,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.41,AI,B,to strengthen awareness about responsible use of data and AI and ensure humans are at the centre ■ Enable data compliance risk assessment including AI and intensify change management for improved adoption of data compliance procedures ■ Harmonise data protection training and enable global inter-com,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.62,AI,B,"fully briefed on the requirements associated with CCEP’s inclusion in the FTSE 100. We continued to deepen our understanding of evolving cyber and AI-related risks and opportunities. The Board also oversaw CCEP’s business transformation programme, consulted shareholders on the Directors’ remuner",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.62,AI,B,"ilience and strategic growth. Priorities include delivering our business transformation programme and driving innovation, including greater use of AI to enhance productivity and decision making, while strengthening risk management and deepening stakeholder engagement. We thank our shareholders,",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.66,AI,B,"pendent Non-executive Director Appointed January 2019 Committees Key strengths/experience ■ Successful tech entrepreneur and investor ■ Expert in AI, e-commerce and digital transformation, innovation, mobile, data and social marketing ■ International consumer goods experience Key external commitm",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.76,AI,B,capital expenditure and the capital allocation framework ■ Received a deep-dive of the Indonesia business ■ Received briefings on technology and AI ■ Approved the fourth tranche of the share buyback programme October ■ Approved entry into a new multi- year agreement with Bacardi Martini in Aust,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.76,AI,B,Assessment ■ Received an update on 2024 UK Code compliance ■ Reviewed the Committees’ terms of reference ■ Approved the adoption of Responsible AI Principles ■ Approved the appointment of Laurence Debroux as an INED with effect from the conclusion of the 2026 AGM ■ Received an update on 2025,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.87,AI,B,d to 2026 ■ Demonstrate readiness and compliance with provision 29 of the Code ■ Maintain focus on cybersecurity and the risks and opportunities of AI ■ Review progress of the ongoing digital transformation programme ■ Continue oversight of ESG reporting processes Activities of the Audit Committee,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.87,AI,B,"Services (CAS) Charter and CAS Independence and Objectivity Policy Risk and internal controls ■ Business continuity management ■ Cybersecurity and AI risk discussions ■ Enterprise Risk Management, including risk appetite framework and principal risks ■ ESRS reporting and the double materiality a",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.94,AI,B,"delivery of our Net Zero 2040 ambition. During the year, we invested in start-ups focused on: ■ Developing direct air capture technology ■ Applying AI for crop selection ■ Converting wastewater into renewable electricity ■ Introducing environmentally friendly cooling and heating solutions The Com",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.110,AI,B,"an in Indonesia delivered as planned, including route to market transformation, and network and logistics optimisation. Digital long range plan New AI and Digital long range plan launched; AI tool rolled out for CCEP employees; sales force of the future review completed; appointed to KO digital bo",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.119,AI,B,n sparkling volume share and volume ■ Competitiveness targets as agreed with the Board ■ Operational targets relating to our markets ■ Board approved AI and new tech strategy Link to strategy Great brands Great people Great execution Done sustainably The actual financial targets are not disclosed,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.209,AI,B,"arat, Cilandak, South Jakarta, 12430, Indonesia Associates Aitonomi AG Switzerland 14.7% Bruderhausstrasse 10, 6372, Ennetmoos, Switzerland Aitonomi AI GmbH Switzerland 14.7% Pietschenstrasse 20, 3952 Susten, Switzerland Aitonomi Automation GmbH Germany 14.7% Wiesenstrasse 70, C8, 40549 Duesseldorf,",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.231,AI,B,e. See more on climate-related risks and opportunities on pages 232–237 Case study Avalo partnership We are partnering with Avalo to further develop AI-based technology to naturally breed seeds that require less water and fertiliser. Avalo’s lower-input crops present an opportunity to address the,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.294,automation,B,"ur cybersecurity or a customer’s or supplier’s cybersecurity, could negatively impact our business. As our reliance on IT and the digitalisation and automation of our supply chain increases and operational technology (OT) systems become more connected and integrated with IT networks, so will the risks pose",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.299,AI,B,t CCEP may be unable to fully leverage the commercial and productivity opportunities and/or manage business legal and ethical risks associated with AI due to an inability to keep pace of up and reskilling the workforce with the right technical and non-technical skills. Relationship with TCCC and st,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_current_fy2025_2026-03.pdf,p.323,AI,B,"Unless the context otherwise requires, the following terms have the meanings shown below. AFH Away from home channel AGM Annual General Meeting AI Artificial intelligence APS Australia, Pacific and South East Asia region and renamed APS business unit following the Acquisition ARR Annual report",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.8,AI,B,"to invest in our broader digital capabilities such as key account and revenue growth management tools alongside adopting artificial intelligence (AI) across our organisation, from back office to supply chain. These investments will collectively support our journey towards becoming the world’s",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.10,AI,B,"damentals of our business remain unchanged – making, moving, and selling the world’s most loved drinks – the application of technology, including AI, is key to our long-term sustainable growth. It is already helping our business. We’re using it to produce better insights to grow with our custo",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.10,AI,B,"tures arm, across ingredients, manufacturing, and packaging to support our decarbonisation journey. One of our Ventures partners, Avalo, is using AI to develop a low-carbon sugar crop with higher yields and improved drought resistance. Strategic Report Governance and Directors’ Report Financi",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.13,AI,B,"e growth of sports and Fuze Tea, and the addition of over 100,000 energy efficient coolers. Increasingly, we are also using technology, including AI, at scale across our 31 markets. Benefits include reducing complexity in our operations, providing a more consistent and predictable service and",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.22,AI,B,The deployment of AI remains a key area of focus for us as we build our future plans with a number of solutions already implemented at scale across the business. A fa,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.22,AI,B,a key area of focus for us as we build our future plans with a number of solutions already implemented at scale across the business. A fast-track AI incubator programme is in place to accelerate the development and adoption of opportunities in this space. Read more in Our market drivers on pa,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.37,AI,B,"facilities, as an ingredient in our drinks. We are also working with Avalo to develop sustainable sugar cane varieties using machine learning and AI. For more details on our ingredients see E2 on page 46 and E4 on page 52 Strategic Report Governance and Directors’ Report Financial Statements",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.49,AI,B,"the EcoVadis assessment, we identify priority areas that will require a deeper level of investigation. We continue to use Resilinc software, an AI tool which helps us to proactively identify potential risks in our supply chain. Having used the software to map our tier 1 suppliers in 2022, we",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.69,AI,B,"ude geopolitical conflicts and their impacts on the supply chain, macroeconomic conditions and impact on consumer sentiments, or disruptions from AI. We work with external partners like Risilience to develop and analyse risk scenarios for a wide range of sustainability risks, including physical",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.71,AI,B,"itions for shoppers searching for value Opportunities arising from risk • Improving operational performance and decision making through the use of AI and digital technology, product innovation and reducing our response times to changes in consumer habits and market conditions Related information",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.112,AI,B,Ongoing monitoring of cost of living challenges to remain affordable and relevant to our consumers Technology Exploration and oversight of potential AI tools Implementation of our digital transformation programme Progression of strategic tech initiatives Areas of focus Discussion topics Strategic,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.124,AI,B,"ocesses and discussing outputs of the first round of ESRS reporting • Maintaining focus on cyber and in particular the risks and opportunities of AI • Reviewing progress of the ongoing digital transformation programme Dessi Temperley, Chairman of the Audit Committee 21 March 2025 Strategic Repo",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.148,AI,B,"ess plan • Competitiveness targets as agreed with the Board • Operational targets relating to our markets • Long range planning for digital tools and AI Link to strategy Great brands Great people Great execution Done sustainably The actual financial targets are not disclosed prospectively, as they",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.290,automation,B,"ur cybersecurity or a customer’s or supplier’s cybersecurity, could negatively impact our business. As our reliance on IT and the digitalisation and automation of our supply chain increases and operational technology (OT) systems become more connected and integrated with IT networks, so will the risks pose",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.294,AI,B,t CCEP may be unable to fully leverage the commercial and productivity opportunities and/or manage business legal and ethical risks associated with AI due to an inability to keep pace of up and reskilling the workforce with the right technical and non-technical skills. Read more about our people in,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
Coca-Cola Europacific Partners,CCEP,,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,p.319,AI,B,"es, Inc. (CCBPI) (the Acquisition), a wholly owned subsidiary of The Coca-Cola Company (TCCC). AFH Away from home channel AGM Annual General Meeting AI Artificial intelligence API Australia, Pacific and Indonesia region incorporating Coca-Cola Amatil Limited and its subsidiaries and busines",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
