duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-022,BT Group,BT-REJ-042,rejected_candidates_staging,same_source_consolidation,not_applicable,5 passages on the same page (p.69) of BT.A_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,merge,Repeated passages from one source correctly consolidated into a single finding.
DUPG-023,BT Group,BT-GOV-011,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of BT.A_company_press_release_bt-group-leans-on-ai-to-transform-customer-service-experienc_2024-12-12.html describe the same ai governance framework theme and were consolidated into one row.,yes,merge,Repeated passages from one source correctly consolidated into a single finding.
DUPG-024,BT Group,BT-REJ-050,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (not_applicable) of BT.A_company_press_release_bt-group-leans-on-ai-to-transform-customer-service-experienc_2024-12-12.html describe the same vague general ai reference theme and were consolidated into one row.,yes,merge,Repeated passages from one source correctly consolidated into a single finding.
DUPG-025,BT Group,BT-GOV-013,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of BT.A_company_press_release_bt-group-s-digital-unit-launches-genai-gateway-platform-powe_2024-09-24.html describe the same ai governance framework theme and were consolidated into one row.,yes,merge,Repeated passages from one source correctly consolidated into a single finding.
DUPG-026,BT Group,BT-REJ-051,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of BT.A_company_press_release_bt-group-s-digital-unit-launches-genai-gateway-platform-powe_2024-09-24.html describe the same vague general ai reference theme and were consolidated into one row.,yes,merge,Repeated passages from one source correctly consolidated into a single finding.
DUPG-027,BT Group,BT-OP-004,operational_candidates_staging,corroborating_source,not_applicable,"BT.A_company_annual_report_previous_fy2024.pdf p.p.28 corroborates the same use case as BT-OP-004 (Amazon Q Developer: code generation, unit-test generation, code transformation and chat assistance for ~2,000 BT developers (consolidated, not split by sub-feature).) but is not promoted as a separate operational row.",yes,corroborating,Source supports an existing candidate without constituting a separate use case.
DUPG-028,BT Group,BT-STR-005;BT-STR-006,strategic_candidates_staging;strategic_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in BT.A_company_annual_report_current_fy2025.pdf and BT.A_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,merge,"Both underlying strategic rows (BT-STR-005, BT-STR-006) were rejected as non-substantive director biographies; with neither retained as a finding, there is no cross-year disclosure worth keeping separate (mirrors the Tesco DUPG-006 precedent)."
DUPG-029,BT Group,BT-GOV-011;BT-GOV-013,governance_candidates_staging;governance_candidates_staging,likely_duplicate,1.00,Passages in BT.A_company_press_release_bt-group-leans-on-ai-to-transform-customer-service-experienc_2024-12-12.html and BT.A_company_press_release_bt-group-s-digital-unit-launches-genai-gateway-platform-powe_2024-09-24.html are textually very similar (difflib ratio 1.00).,yes,merge,"Both underlying governance rows (BT-GOV-011, BT-GOV-013) are near-identical website footer/navigation boilerplate (difflib ratio 1.00) already rejected as non-substantive; the duplicate relationship itself is genuine (not spurious), and both sides being non-substantive means merge rather than keep_separate."
DUPG-030,BT Group,BT-REJ-021;BT-REJ-049,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.72,Passages in BT.A_company_annual_report_current_fy2025.pdf and BT.A_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.72).,yes,merge,"Both underlying rejected rows (BT-REJ-021, BT-REJ-049) are the same director biography (Steven) repeated across the FY2025 and FY2024 annual reports; non-substantive on both sides, so merge rather than keep_separate."
DUPG-031,BT Group,BT-REJ-040;BT-GOV-007,rejected_candidates_staging;governance_candidates_staging,same_source_consolidation,not_applicable,"BT-REJ-040 (AR2024 p.66) and BT-GOV-007 (AR2024 p.66) describe the same Data-GRC/AI-risk-management-framework disclosure from the same page, mechanically split into governance vs rejected buckets by the page/keyword-window classifier. BT-REJ-040 corrected to reviewer_decision=correct and excluded from rejected promotion; BT-GOV-007 is the accepted, promotable record.",yes,merge,"Same underlying finding, same source page -- consolidate under BT-GOV-007; do not promote BT-REJ-040 separately."
DUPG-032,BT Group,BT-REJ-050;BT-OP-003,rejected_candidates_staging;operational_candidates_staging,same_source_consolidation,not_applicable,"BT-REJ-050 and BT-OP-003 both come from the customer-service press release and describe the same Sprinklr/Aimee generative-AI initiative (generative-AI billing explanations; planned AI-driven interaction summaries as a feature of the same assistant). BT-REJ-050 corrected to reviewer_decision=correct and excluded from rejected promotion; BT-OP-003 is the accepted, promotable record.",yes,merge,"Same underlying finding, same source file -- consolidate under BT-OP-003; do not promote BT-REJ-050 or create a second operational row."
DUPG-033,BT Group,BT-REJ-051;BT-GOV-001,rejected_candidates_staging;governance_candidates_staging,same_source_consolidation,not_applicable,"BT-REJ-051 and BT-GOV-001 both come from the GenAI Gateway press release and describe the same enablement/guardrails/duplication-reduction infrastructure. BT-REJ-051 corrected to reviewer_decision=correct and excluded from rejected promotion; BT-GOV-001 is the accepted, promotable record.",yes,merge,"Same underlying finding, same source file -- consolidate under BT-GOV-001; do not promote BT-REJ-051 separately."
