duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-017,Barclays,BARC-GOV-007,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.253) of BARC_company_annual_report_current_fy2025_2025.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-018,Barclays,BARC-REJ-056,rejected_candidates_staging,same_source_consolidation,not_applicable,11 passages on the same page (p.355) of BARC_company_annual_report_current_fy2025_2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-019,Barclays,BARC-REJ-065,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.24) of BARC_company_annual_report_previous_fy2024_2024.pdf describe the same ordinary automation theme and were consolidated into one row.,yes,,
DUPG-020,Barclays,BARC-REJ-076,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.270) of BARC_company_annual_report_previous_fy2024_2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-021,Barclays,BARC-REJ-077,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.271) of BARC_company_annual_report_previous_fy2024_2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-022,Barclays,BARC-REJ-080,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.278) of BARC_company_annual_report_previous_fy2024_2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-023,Barclays,BARC-REJ-081,rejected_candidates_staging,same_source_consolidation,not_applicable,10 passages on the same page (p.279) of BARC_company_annual_report_previous_fy2024_2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-024,Barclays,BARC-REJ-082,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.394) of BARC_company_annual_report_previous_fy2024_2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-025,Barclays,BARC-GOV-008;BARC-GOV-011,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.53,Passages in BARC_company_annual_report_current_fy2025_2025.pdf and BARC_company_annual_report_previous_fy2024_2024.pdf are textually very similar (difflib ratio 0.53).,yes,,
DUPG-026,Barclays,BARC-REJ-038;BARC-REJ-074,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.95,Passages in BARC_company_annual_report_current_fy2025_2025.pdf and BARC_company_annual_report_previous_fy2024_2024.pdf are textually very similar (difflib ratio 0.95).,yes,,
DUPG-027,Barclays,BARC-REJ-042;BARC-REJ-077,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.56,Passages in BARC_company_annual_report_current_fy2025_2025.pdf and BARC_company_annual_report_previous_fy2024_2024.pdf are textually very similar (difflib ratio 0.56).,yes,,
