company,ticker,source_id,local_filename,page_or_section,matched_keyword,stage,surrounding_context,provisional_classification,confidence,reason,possible_extraction_artifact
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.60,AI,B,"akeholder trust, harm colleagues, customers or suppliers and/or lead to litigation, fines and penalties. Our risk appetite We want to use data and AI ethically to grow our business, while following global regulations and contractual clauses. We aim to protect BT Group, colleagues, customers, part",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.60,AI,B,"e our data goals we must interpret global data protection laws, regulations and standards correctly. Examples of dynamic risks Point risks: – Using AI inappropriately could mean we breach AI and data regulations, potentially compromise sensitive information or violate banned uses. – New EU cyber",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.60,AI,B,"gulatory risks. – We review how we use personal data across the business to make sure we follow our own data protection standards. – We run data and AI impact assessments on all relevant changes. – We horizon-scan for evolving regulations, sector developments and new technologies that could affect",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.60,AI,B,"d tools to help colleagues make more risk aware day-to-day decisions. – We have a defined, responsible approach when buying, selling and developing AI. BT Group plc Annual Report 2025 58 Strategic report Our principal risks and uncertainties continued",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.61,AI,B,"actors could use malware to penetrate our existing security controls, including legacy assets, – disrupting customers’ services. Emerging risk: – AI and machine learning advances might create opportunities to harm us and our customers. Examples of what we do to manage these risks – Our security",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.61,automation,B,"dscape. – We run communications, engagement and training for our colleagues. – We keep investing in cyber defences and security tools, shifting to automation where appropriate. BT Group plc Annual Report 2025 59 Strategic report",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.63,AI,B,create risks around fulfilling existing contractual commitments – and might hamper our ability to deliver our business strategy. Emerging risk: – AI’s increasing prominence may affect our ability to deliver on our customer promises. Examples of what we do to manage these risks – Our clear govern,uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.63,AI,B,"hat could raise prices and reduce availability. Emerging risk: – A more demanding regulatory landscape on things like ESG reporting, supplier use of AI and payment terms could create compliance challenges. Examples of what we do to manage these risks – Our sourcing strategy uses different approache",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.78,AI,B,"t, Steven held a variety of senior roles spending more than half of his tenure as a Corporate Vice President leading the OEM, Developer/ ISV, and AI Solutions organisations. Prior to joining Microsoft, Steven worked at Spectra-Physics Lasers. Relevant skills and contribution to the Board Acco",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.78,AI,B,"ology executive with a strong track record of advising businesses on digital transformation and extensive insight into technologies ranging from AI to cloud computing. External appointments Non-Executive Director of HSBC Holdings, Forrit and Leupold & Stevens. He is also an advisor to Tensili",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.82,AI,B,"ted Adastral Park along with Ruth Cairnie, Alex Chisholm and Steven Guggenheimer. The visit focused on network technology innovations, security and AI and they met with a number of colleagues throughout the day. See page 87 for more information. In February 2025, Maggie and Alex visited our Tynesi",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.87,AI,B,"ard, had induction sessions covering the following areas: – Group strategy – Consumer – Business – Openreach – Security & Networks – Digital, Data & AI – Governance – HR and our colleagues – Regulatory context – Corporate Affairs – Investor relations, financial processes, funding and risk managemen",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_current_fy2025.pdf,p.87,AI,B,"ted Adastral Park, our hub for research and development. They visited a Networks Operations Centre, a Network Cloud Data Centre, Openreach and Data/AI labs and went on an innovation showcase tour. They met colleagues working in a variety of research and development roles, and had the opportunity t",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.9,AI,B,"le organisations to seamlessly and securely connect to multiple clouds and seize the advantages of digital automation and artificial intelligence (AI), and we’ve also launched new customer solutions via collaborations with companies such as Google, SAP and Microsoft. These are reflected in stro",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.11,AI,B,"lly simplifying our product and customer journeys by partnering with leading technology players and responsibly adopting new technologies such as AI to enable customer benefits and business growth. In October, we launched our new integrated EE digital platform to drive convergence. This includ",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.19,generative AI,A,"ng us work smarter and faster to develop truly personalised solutions for customers and operate more efficiently across the group. And the better generative AI technologies get, the more valuable our vast data assets become. BT Group plc Annual Report 2024 15 Strategic report",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.19,AI,B,"ata sets for insights into what’s important and where to improve. To collect more insights we can act on, we’ve started to take more advantage of AI and machine learning. They’re helping us work smarter and faster to develop truly personalised solutions for customers and operate more efficient",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.20,AI,B,"t from designated High Risk Vendors is an example of a geopolitical factor impacting our business. Unprecedented demand for connectivity In today’s AI era, customers have a bigger demand for connectivity than ever before. With more and more devices and machines connected, both individuals and bu",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.21,generative AI,A,"overnance and preventing breaches. That means we’re having to do a lot more to mitigate the associated risks. Artificial intelligence As AI and Generative AI get technically smarter, our industry is finding new uses for them. For example, AI can help improve customer experience to boost revenue or cut",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.21,AI,B,"smarter, our industry is finding new uses for them. For example, AI can help improve customer experience to boost revenue or cut costs. But using AI more creates challenges on data privacy, algorithm bias and disruption to organisations and teams – which must be managed sensitively. Cyber secur",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.23,AI,B,"customers’ needs. We are simplifying our product portfolio, transforming customer journeys and modernising our digital and network technology with AI as a fundamental component. And we’re building a culture where people can be their best. That means creating a diverse, inclusive and forward-thi",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.26,AI,B,"he start of our transformation. – 91% of our critical data is on the Google Cloud Platform, giving us a strong foundation to embrace the power of AI to create value from our data assets, delivering £125m of value to date and a further £76m confirmed into the future through efficiencies and new",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.26,AI,B,"25m of value to date and a further £76m confirmed into the future through efficiencies and new revenue against our £524m target. – Our rollout of AI Ops, which enables ‘self-healing’ of technology when issues emerge, reached 23% across our estate, reducing human effort to fix outages and cutti",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.26,automation,B,"ross our estate, reducing human effort to fix outages and cutting downtime for customers. – We’ve deployed ‘Service Now’ – a cloud-based workflow automation platform. It’s been adopted by more than 7,900 Business customers, improving their experience through automated processes. £3bn We’ve realised ou",uncertain,low,Stage B broader-recall term 'automation' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.28,generative AI,A,"have participated in learning via the platform. – We’re also empowering our software engineers through new technologies like Amazon Q Developer, a generative AI-powered coding assistant. Inclusion, equity and diversity: – A workforce as diverse as our customer base, and inclusion by design are critical to o",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.28,AI,B,"is always changing. Giving colleagues new skills doesn’t only benefit them, it’s essential for our success: – We’ve introduced My Campus – a new AI-driven learning platform for personalised learning experiences. This year, we achieved a very promising early adoption rate of 42% among colleagu",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.29,AI,B,"AI learning with the personal touch We’re passionate about learning at BT Group, and we want to create a space where our colleagues can develop the",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.29,AI,B,"where our colleagues can develop their tech skills and learn new ones too. That’s why we’ve launched My Campus, a new learning platform powered by AI, integrating content from Pluralsight, LinkedIn Learning, and BT resources. Tailored to each colleague’s role and interests, the platform provides",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.39,AI,B,"inued looking at emerging risks and strategic growth areas. We used external experts to help define our approach on topics like high-risk markets, AI and new products and innovation. Developing new tech We apply the principles right from the start when we design and develop new tech. This year w",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.39,AI,B,"ucts and services are used for good. So we focus on protecting privacy and free expression and preventing online harms. This year we published an AI standard for colleagues, to ensure our use, development, purchase and sale of AI is consistent with the responsible tech principles, thereby help",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.39,AI,B,"se, development, purchase and sale of AI is consistent with the responsible tech principles, thereby helping to reduce risk at every stage of the AI life cycle. Selling tech We sell to customers around the world. This year we: – enhanced sales due diligence in Business by adding checks for nega",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.40,GenAI,A,"al. This year we reached 200,000 more business owners and employees. We gave them: – help on everything from digital marketing and social media to GenAI via our LinkedIn Live webinar series with partner Upskill – practical tips and advice from successful entrepreneurs through our ‘Let’s Talk About",likely_genai,medium,"Stage A high-precision generative-AI term 'GenAI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.48,generative AI,A,"optimum negotiation strategies and tactics, and negotiates autonomously. – Autonomous AI-powered platform Globality is being widely adopted. Its generative AI features are speeding up our scoping processes and streamlining how we define what we need. Plus its new E-Negotiation and online NDA features ar",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.48,AI,B,"uable resource which is helping us make better, faster procurement decisions. – Our in-house negotiation analytics team continued expanding their AI and machine learning capabilities. To give us a 360-degree view of our suppliers, they combined existing internally developed solutions with summ",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.49,AI,B,"to government initiatives including its wireless infrastructure strategy, supply chain resilience, data policy, drones, quantum technologies and AI. – We’ve given input and evidence into legislation including the Digital Markets, Competition and Consumer Bill, Data Protection and Digital Inf",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.64,AI,B,"our reliance on subcontractors. We’re also retraining copper engineers with fibre skills and our desk-based teams are exploiting new systems and AI applications. We’re also becoming more inclusive as we try to better represent the communities we serve. Our People Networks are growing, continu",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,generative AI,A,"operate. The regulatory landscape, technological advancements and public awareness are quickly evolving in step – with hard to predict outcomes. Generative AI has the potential to change the way we serve our customers and how our workplace looks. Whilst there is a lot of opportunity, it also means we ne",likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,generative AI,A,gether the right people to make action plans as these risks evolve. BT Group plc Annual Report 2024 62 Strategic report Risk management continued AI Generative AI has the potential to change the way we serve our customers and how our workplace looks.,likely_genai,medium,"Stage A high-precision generative-AI term 'generative AI' matched; still requires human confirmation of is_genai, deployment_stage and evidence_strength.",no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,AI,B,"exposure – meaning more focus and management. Below, we discuss some of the key changes to our risk landscape during the past 12 months. Data and AI AI and data use are growing fast and changing the way businesses operate. The regulatory landscape, technological advancements and public awarenes",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,AI,B,"looks. Whilst there is a lot of opportunity, it also means we need to carefully manage risks relating to procuring, developing, using and selling AI solutions. Managing AI risks cuts across many of our GRCs. For example, we need to ensure we invest in the right AI skills and capabilities. We mu",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,AI,B,"e right AI skills and capabilities. We must also apply responsible technology principles that maintain our stakeholders’ trust. The growing use of AI also means relying even more on data, which creates new challenges and risks. Given the synergies between the two, we’ve expanded our Data GRC to",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,AI,B,"en more on data, which creates new challenges and risks. Given the synergies between the two, we’ve expanded our Data GRC to include both data and AI. This will let us use our risk management framework to make sure we have the right risk appetite, standards and key controls for increasingly mat",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
BT Group,BT.A,,BT.A_company_annual_report_previous_fy2024.pdf,p.66,AI,B,"s will let us use our risk management framework to make sure we have the right risk appetite, standards and key controls for increasingly material AI risks. Market dynamics The market is filled with challenges around the macroeconomic environment, competitor movements, regulatory pressures and",uncertain,low,Stage B broader-recall term 'AI' matched only; broader AI/automation terms are never auto-classified as generative AI and need further reading to confirm relevance.,no
