duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-030,London Stock Exchange Group,LSEG-REJ-054,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.90) of LSEG_company_annual_report_previous_fy2024_2025-04.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-031,London Stock Exchange Group,LSEG-REJ-056,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.92) of LSEG_company_annual_report_previous_fy2024_2025-04.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-032,London Stock Exchange Group,LSEG-GOV-006,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of LSEG_company_official_case_study_n-a.html describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-033,London Stock Exchange Group,LSEG-REJ-065,rejected_candidates_staging,same_source_consolidation,not_applicable,17 passages on the same page (not_applicable) of LSEG_company_official_case_study_n-a.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-034,London Stock Exchange Group,LSEG-GOV-007,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of LSEG_company_press_release_n-a_2025-10-13.html describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-035,London Stock Exchange Group,LSEG-REJ-066,rejected_candidates_staging,same_source_consolidation,not_applicable,16 passages on the same page (not_applicable) of LSEG_company_press_release_n-a_2025-10-13.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-036,London Stock Exchange Group,LSEG-REJ-067,rejected_candidates_staging,same_source_consolidation,not_applicable,5 passages on the same page (not_applicable) of LSEG_company_press_release_n-a_2025-12.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-037,London Stock Exchange Group,LSEG-STR-014,strategic_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (not_applicable) of LSEG_company_press_release_n-a_2025-12.html describe the same technology strategy theme and were consolidated into one row.,yes,,
DUPG-038,London Stock Exchange Group,LSEG-REJ-027;LSEG-REJ-057,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.71,Passages in LSEG_company_annual_report_current_fy2025_2026-02.pdf and LSEG_company_annual_report_previous_fy2024_2025-04.pdf are textually very similar (difflib ratio 0.71).,yes,,
DUPG-039,London Stock Exchange Group,LSEG-REJ-035;LSEG-REJ-061,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in LSEG_company_annual_report_current_fy2025_2026-02.pdf and LSEG_company_annual_report_previous_fy2024_2025-04.pdf are textually very similar (difflib ratio 0.99).,yes,,
DUPG-040,London Stock Exchange Group,LSEG-REJ-036;LSEG-REJ-062,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.86,Passages in LSEG_company_annual_report_current_fy2025_2026-02.pdf and LSEG_company_annual_report_previous_fy2024_2025-04.pdf are textually very similar (difflib ratio 0.86).,yes,,
