duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-018,GSK plc,GSK-GOV-013,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.295) of GSK_company_annual_report_current_fy2025.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-019,GSK plc,GSK-REJ-048,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.299) of GSK_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-020,GSK plc,GSK-GOV-017,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.301) of GSK_company_annual_report_current_fy2025.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-021,GSK plc,GSK-REJ-054,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.12) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-022,GSK plc,GSK-REJ-057,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.30) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-023,GSK plc,GSK-REJ-058,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.31) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-024,GSK plc,GSK-REJ-059,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.32) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-025,GSK plc,GSK-REJ-060,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.46) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-026,GSK plc,GSK-GOV-020,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.58) of GSK_company_annual_report_previous_fy2024.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-027,GSK plc,GSK-REJ-062,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.58) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-028,GSK plc,GSK-REJ-063,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.61) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-029,GSK plc,GSK-REJ-065,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.67) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-030,GSK plc,GSK-REJ-066,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.68) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-031,GSK plc,GSK-REJ-069,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.118) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-032,GSK plc,GSK-REJ-070,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.123) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-033,GSK plc,GSK-REJ-071,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.134) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-034,GSK plc,GSK-GOV-022,governance_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.143) of GSK_company_annual_report_previous_fy2024.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-035,GSK plc,GSK-GOV-023,governance_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.143) of GSK_company_annual_report_previous_fy2024.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-036,GSK plc,GSK-REJ-074,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.143) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-037,GSK plc,GSK-REJ-076,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.161) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-038,GSK plc,GSK-REJ-078,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.310) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-039,GSK plc,GSK-GOV-024,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.316) of GSK_company_annual_report_previous_fy2024.pdf describe the same ai governance framework theme and were consolidated into one row.,yes,,
DUPG-040,GSK plc,GSK-REJ-081,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.316) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-041,GSK plc,GSK-REJ-084,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.318) of GSK_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-042,GSK plc,GSK-REJ-001;GSK-REJ-052,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in GSK_company_annual_report_current_fy2025.pdf and GSK_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-043,GSK plc,GSK-REJ-028;GSK-REJ-067,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.51,Passages in GSK_company_annual_report_current_fy2025.pdf and GSK_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.51).,yes,,
DUPG-044,GSK plc,GSK-REJ-029;GSK-REJ-068,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in GSK_company_annual_report_current_fy2025.pdf and GSK_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-045,GSK plc,GSK-REJ-030;GSK-REJ-069,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in GSK_company_annual_report_current_fy2025.pdf and GSK_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-046,GSK plc,GSK-REJ-047;GSK-REJ-079,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.93,Passages in GSK_company_annual_report_current_fy2025.pdf and GSK_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.93).,yes,,
