duplicate_group_id,company,related_staging_ids,related_destination_files,relationship_type,similarity_score,duplicate_reason,human_review_required,reviewer_decision,reviewer_notes
DUPG-016,RELX,REL-REJ-020,rejected_candidates_staging,same_source_consolidation,not_applicable,12 passages on the same page (p.27) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-017,RELX,REL-REJ-021,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.28) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-018,RELX,REL-REJ-023,rejected_candidates_staging,same_source_consolidation,not_applicable,21 passages on the same page (p.29) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-019,RELX,REL-REJ-025,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.31) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-020,RELX,REL-REJ-030,rejected_candidates_staging,same_source_consolidation,not_applicable,10 passages on the same page (p.48) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-021,RELX,REL-GOV-010,governance_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.49) of REL_company_annual_report_current_fy2025.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-022,RELX,REL-REJ-032,rejected_candidates_staging,same_source_consolidation,not_applicable,13 passages on the same page (p.49) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-023,RELX,REL-REJ-034,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.51) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-024,RELX,REL-REJ-035,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.74) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-025,RELX,REL-REJ-036,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.75) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-026,RELX,REL-REJ-040,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.77) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-027,RELX,REL-REJ-045,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.103) of REL_company_annual_report_current_fy2025.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-028,RELX,REL-REJ-049,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.9) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-029,RELX,REL-REJ-050,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.12) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-030,RELX,REL-REJ-051,rejected_candidates_staging,same_source_consolidation,not_applicable,7 passages on the same page (p.13) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-031,RELX,REL-REJ-052,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.15) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-032,RELX,REL-REJ-054,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.18) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-033,RELX,REL-GOV-025,governance_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.19) of REL_company_annual_report_previous_fy2024.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-034,RELX,REL-REJ-055,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.19) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-035,RELX,REL-REJ-058,rejected_candidates_staging,same_source_consolidation,not_applicable,10 passages on the same page (p.22) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-036,RELX,REL-REJ-059,rejected_candidates_staging,same_source_consolidation,not_applicable,11 passages on the same page (p.23) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-037,RELX,REL-REJ-060,rejected_candidates_staging,same_source_consolidation,not_applicable,6 passages on the same page (p.24) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-038,RELX,REL-REJ-061,rejected_candidates_staging,same_source_consolidation,not_applicable,15 passages on the same page (p.25) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-039,RELX,REL-REJ-062,rejected_candidates_staging,same_source_consolidation,not_applicable,8 passages on the same page (p.26) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-040,RELX,REL-REJ-063,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.27) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-041,RELX,REL-REJ-064,rejected_candidates_staging,same_source_consolidation,not_applicable,15 passages on the same page (p.28) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-042,RELX,REL-REJ-065,rejected_candidates_staging,same_source_consolidation,not_applicable,24 passages on the same page (p.29) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-043,RELX,REL-REJ-066,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.39) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-044,RELX,REL-REJ-067,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.43) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-045,RELX,REL-REJ-071,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.46) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-046,RELX,REL-REJ-073,rejected_candidates_staging,same_source_consolidation,not_applicable,2 passages on the same page (p.47) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-047,RELX,REL-REJ-074,rejected_candidates_staging,same_source_consolidation,not_applicable,9 passages on the same page (p.48) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-048,RELX,REL-GOV-030,governance_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.49) of REL_company_annual_report_previous_fy2024.pdf describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-049,RELX,REL-REJ-075,rejected_candidates_staging,same_source_consolidation,not_applicable,11 passages on the same page (p.49) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-050,RELX,REL-REJ-080,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.76) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-051,RELX,REL-REJ-081,rejected_candidates_staging,same_source_consolidation,not_applicable,4 passages on the same page (p.77) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-052,RELX,REL-REJ-083,rejected_candidates_staging,same_source_consolidation,not_applicable,3 passages on the same page (p.95) of REL_company_annual_report_previous_fy2024.pdf describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-053,RELX,REL-GOV-035,governance_candidates_staging,same_source_consolidation,not_applicable,10 passages on the same page (not_applicable) of REL_company_strategy_or_technology_webpage_how-relx-is-adopting-generative-ai_2026-03.html describe the same safeguards and responsible use theme and were consolidated into one row.,yes,,
DUPG-054,RELX,REL-REJ-090,rejected_candidates_staging,same_source_consolidation,not_applicable,86 passages on the same page (not_applicable) of REL_company_strategy_or_technology_webpage_how-relx-is-adopting-generative-ai_2026-03.html describe the same vague general ai reference theme and were consolidated into one row.,yes,,
DUPG-055,RELX,REL-GOV-003;REL-GOV-020,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-056,RELX,REL-GOV-003;REL-GOV-022,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-057,RELX,REL-GOV-004;REL-GOV-021,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,,
DUPG-058,RELX,REL-GOV-004;REL-GOV-023,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,,
DUPG-059,RELX,REL-GOV-005;REL-GOV-020,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-060,RELX,REL-GOV-005;REL-GOV-022,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,1.00,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 1.00).,yes,,
DUPG-061,RELX,REL-GOV-006;REL-GOV-021,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,,
DUPG-062,RELX,REL-GOV-006;REL-GOV-023,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,,
DUPG-063,RELX,REL-GOV-014;REL-GOV-031,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.95,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.95).,yes,,
DUPG-064,RELX,REL-GOV-014;REL-GOV-033,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-065,RELX,REL-GOV-015;REL-GOV-031,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.95,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.95).,yes,,
DUPG-066,RELX,REL-GOV-015;REL-GOV-033,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-067,RELX,REL-GOV-017;REL-GOV-034,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.86,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.86).,yes,,
DUPG-068,RELX,REL-GOV-019;REL-GOV-034,governance_candidates_staging;governance_candidates_staging,repeated_cross_year_disclosure,0.86,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.86).,yes,,
DUPG-069,RELX,REL-REJ-004;REL-REJ-051,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-070,RELX,REL-REJ-006;REL-REJ-052,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.65,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.65).,yes,,
DUPG-071,RELX,REL-REJ-027;REL-REJ-068,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-072,RELX,REL-REJ-027;REL-REJ-069,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-073,RELX,REL-REJ-028;REL-REJ-068,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-074,RELX,REL-REJ-028;REL-REJ-069,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.70,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.70).,yes,,
DUPG-075,RELX,REL-REJ-040;REL-REJ-082,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.67,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.67).,yes,,
DUPG-076,RELX,REL-REJ-046;REL-REJ-087,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.97,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.97).,yes,,
DUPG-077,RELX,REL-REJ-047;REL-REJ-088,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,,
DUPG-078,RELX,REL-REJ-047;REL-REJ-089,rejected_candidates_staging;rejected_candidates_staging,repeated_cross_year_disclosure,0.99,Passages in REL_company_annual_report_current_fy2025.pdf and REL_company_annual_report_previous_fy2024.pdf are textually very similar (difflib ratio 0.99).,yes,,
