staging_id,company,ticker,candidate_title,local_filename,source_id,document_category,evidence_origin,page_or_section,matched_keywords,screening_stages,supporting_passage_count,supporting_context,possible_extraction_artifact,possible_webpage_boilerplate,provisional_governance_theme,duplicate_group_id,suggested_destination,reviewer_decision,reviewer_notes
PSON-GOV-012,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.61,AI,B,3,"ell opportunities. The risk is projected to remain heightened for the near term and beyond. Management actions 1. Establishing a centralised data and AI solutions hub to set governance, and oversight, supported by AI delivery squads that enable a cohesive, Pearson-wide Responsible AI function. 2. ||| hub to set governance, and oversight, supported by AI delivery squads that enable a cohesive, Pearson-wide Responsible AI function. 2. Embedding AI into content creation products and services, creating efficiencies and helping us reach the market quickly. For example, the broad roll-out of custo ||| ors or learners to learn how to use new products and services, it is more likely that any impact will be felt over years. Artificial Intelligence (AI), content and channel risk Pearson plc Annual report and accounts 2025 Strategic report Governance report Financial statements Other information 59",no,no,ai_governance_framework,DUPG-035,governance,accept,
PSON-GOV-013,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.73,AI,B,1,"on people and the planet. A key pillar of our Learning for Impact framework, which you can learn more about on page 35, is our responsible use of AI, as well as sustainability matters. The Reputation & Responsibility Committee oversees Pearson’s responsible application of AI, oversight of govern",no,no,safeguards_and_responsible_use,,governance,accept,
PSON-GOV-014,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.81,AI,B,1,"keholders, including oversight and scrutiny across all reputational matters, for example areas of branding, thought leadership, our application of AI, government relations and safeguarding. Oversees our sustainability framework, including progress towards our sustainable business strategy commit",no,no,safeguards_and_responsible_use,,governance,accept,
PSON-GOV-015,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.85,AI,B,1,isation Back-office efficiencies Risk management Strategy Regulatory landscape Advocacy and external policy Product capabilities The Board and AI Pearson plc Annual report and accounts 2025 Strategic report Governance report Financial statements Other information 83,no,no,ai_governance_framework,,governance,accept,
PSON-GOV-016,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.86,AI;generative AI,A;B,3,"e of AI in that business, including the responsible use of AI to power test content creation • In Higher Education, an overview of how Pearson’s generative AI capabilities, backed by learning science, were driving content production efficiencies and personalisation of learning experiences • In Virtual Le ||| s part of the business unit strategic risk deep dives, the Board discussed: • In Assessment & Qualifications, an overview of risks associated with AI and the competitive marketplace, as well as perspectives on the use of AI in that business, including the responsible use of AI to power test con ||| sibility Committee considered the AI landscape from a regulatory, policy and media perspective, including: • An update on the current Responsible AI initiatives at Pearson • An update on the significant regulatory and policy focus on this topic, including the EU AI Act, which passed in April",no,no,safeguards_and_responsible_use,DUPG-039,governance,accept,
PSON-GOV-017,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.101,AI,B,2,"mitments; regulatory landscape, reporting and ratings; and sustainability due diligence in our supply chains and business partnerships. Responsible AI Overseeing Pearson’s application of AI with a focus on: the identification of AI-related risks (e.g. biases, IP protection); managing transparency ||| application of AI with a focus on: the identification of AI-related risks (e.g. biases, IP protection); managing transparency and accountability in AI systems; creation and implementation of Responsible AI principles and promotion of AI ethics across the organisation; monitoring of AI practices;",no,no,safeguards_and_responsible_use,DUPG-042,governance,accept,
PSON-GOV-018,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.102,AI,B,2,"r the Committee and for Pearson more broadly over the past year. We assessed Pearson’s progress in providing safe, inclusive and legally compliant AI-enabled learning environments through attention to Pearson’s RAI principles and strategy. We noted the latest assessment of Pearson’s AI governance ||| assessment of Pearson’s AI governance maturity, where a comprehensive RAI framework has been established that adheres to the standards of the NIST AI Risk Management Framework and the EU AI Act, among others; and we provided challenge on the balance between the human and automated elements of th",no,no,ai_governance_framework,DUPG-043,governance,accept,
PSON-GOV-019,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.102,AI,B,2,"government relations and safeguarding. In late 2024, we refreshed our remit to increase and codify our focus on thought leadership and Responsible AI, reflective of Pearson’s commitment to these areas. These themes featured prominently in our work throughout 2025, and you can read more about some ||| drivers of economic value – being differentiators for Pearson in our commercial proposals • We conducted two deep dive sessions into Responsible AI (RAI), which has been a significant focus area for the Committee and for Pearson more broadly over the past year. We assessed Pearson’s progress in",no,no,safeguards_and_responsible_use,DUPG-044,governance,accept,
PSON-GOV-020,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.103,AI,B,2,"quality of papers and meeting discussions, and the relationships between the Committee and management. Following the recent addition of Responsible AI to the Committee’s remit, the review also sought participants’ deeper views on the Committee’s role and key areas of focus in relation to this topi ||| is area Committee aims for 2026 Our priorities for the coming year include: • Continued attention to Pearson’s effective integration of Responsible AI practices, including through oversight of: the embedding of practices into engineering and product workflows; enhancing AI literacy across our empl",no,no,safeguards_and_responsible_use,DUPG-045,governance,accept,
PSON-GOV-021,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2025,PSON_company_annual_report_current_fy2025_2026.pdf,,annual_report_current,company_primary,p.109,AI,B,1,"led model. Principles such as ‘freedom in a box’ were discussed, aiming to balance innovation with common standards, as well as a focus on data and AI governance. The Committee emphasised the importance of clear accountability, engineering discipline and cultural alignment to successfully support",no,no,ai_governance_framework,,governance,accept,
PSON-GOV-022,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2024,PSON_company_annual_report_previous_fy2024_2025.pdf,,annual_report_previous,company_primary,p.9,AI,B,1,"the opportunity and a responsibility to help employers and employees upskill, so they can meet the future needs of a world increasingly shaped by AI. Vishaal Gupta President – Enterprise Learning and Skills Annual report and accounts 2024 Pearson plc 7 Strategic report Governance report Financial",no,no,ai_governance_framework,,governance,accept,
PSON-GOV-023,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2024,PSON_company_annual_report_previous_fy2024_2025.pdf,,annual_report_previous,company_primary,p.16,GenAI,A,1,"vides centralised oversight and governance, ensuring consistent quality and continued leadership in the application of innovative technology, like GenAI. We are extending our platform modernisation initiatives to the enterprise sector, leveraging AI to enhance learning and experience platforms. We w",no,no,ai_governance_framework,,governance,accept,
PSON-GOV-024,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2024,PSON_company_annual_report_previous_fy2024_2025.pdf,,annual_report_previous,company_primary,p.18,AI,B,1,"iment with, and scale innovations to build a strong foundation for long-term growth. Through this journey, we will remain committed to responsible AI and ethical data practices, ensuring transparency, fairness and impact in education. Capital Allocation Capital Allocation We align our investme",no,no,safeguards_and_responsible_use,,governance,accept,
PSON-GOV-025,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2024,PSON_company_annual_report_previous_fy2024_2025.pdf,,annual_report_previous,company_primary,p.35,AI,B,1,porting Directive (CSRD) and additional mandatory reporting requirements. We are finalising our double materiality assessment. • Increasing use of AI across our portfolio to unlock additional learning opportunities. Pearson remains deeply committed to the responsible use of AI. We focused on furt,no,no,safeguards_and_responsible_use,,governance,accept,
PSON-GOV-026,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2024,PSON_company_annual_report_previous_fy2024_2025.pdf,,annual_report_previous,company_primary,p.39,AI,B,1,"mpaign, more employees can identify phishing emails, helping to improve our phishing test results and enhance business security. We have integrated AI into our trust and safety governance framework, ensuring consistent standards across AI, data privacy and cyber security. Our AI guidance supports",no,no,ai_governance_framework,,governance,accept,
PSON-GOV-027,Pearson plc,PSON,Pearson plc Annual Report and Accounts 2024,PSON_company_annual_report_previous_fy2024_2025.pdf,,annual_report_previous,company_primary,p.62,AI,B,1,"sustain this momentum. Management actions 1. Establishing a centralised data and AI solutions hub for governance and oversight, as well as forming AI delivery squads to drive a cohesive Pearson-wide AI approach. 2. Embedding AI into content creation products and services, creating efficiencies a",no,no,ai_governance_framework,,governance,accept,
PSON-GOV-028,Pearson plc,PSON,Pearson and Microsoft Announce Multi-Year Partnership to Transform the Future of Learning and Work with AI,PSON_company_press_release_n-a.html,,press_release,company_primary,not_applicable,AI,B,1,"ndustries to accelerate AI Transformation. As AI investments increase, the demand for training and support to enable effective and responsible use of AI has never been greater. We are thrilled to partner with Pearson to help global enterprises develop learning experiences that empower employees with t",no,no,safeguards_and_responsible_use,,governance,accept,
